,title,artist,key,chords,capo
2451,Sassafras Roots,Green Day,,"[['A', 'D', 'E', 'E', 'F#'], ['A', 'A', 'D', 'E', 'A', 'E', 'D', 'C#', 'D', 'E'], ['D', 'A', 'E', 'A', 'A', 'D', 'E', 'A', 'D', 'E'], ['A', 'D', 'E'], ['A', 'D', 'E'], ['A', 'D', 'E'], ['D', 'E'], ['D', 'E'], ['D', 'A', 'E'], ['A', 'A', 'D', 'E', 'A', 'D', 'E'], ['A', 'D', 'E'], ['A', 'D', 'E'], ['A', 'D', 'E'], ['D', 'E'], ['D', 'E'], ['D', 'A', 'E'], ['F#', 'D', 'E', 'A', 'D', 'E'], ['A', 'D', 'E'], ['D', 'E'], ['D', 'E'], ['D', 'A', 'E'], ['D', 'A', 'E'], ['D', 'A', 'E'], ['D', 'A', 'E']]",
2452,Sway,Bic Runga,,"[['G', 'D'], ['C'], ['D'], ['G', 'D'], ['C', 'Am'], ['Em', 'Bm'], ['C', 'D'], ['G', 'D'], ['C'], ['D'], ['G', 'D'], ['C'], ['Am'], ['Em', 'Bm'], ['C', 'D'], ['G', 'D'], ['Em', 'D'], ['G', 'D'], ['Em', 'D'], ['G', 'D'], ['C'], ['D'], ['G', 'D'], ['C'], ['Am'], ['Em', 'Bm'], ['C', 'D'], ['G', 'D'], ['Em', 'D'], ['G', 'D'], ['Em', 'D'], ['C', 'D'], ['C', 'D'], ['Em', 'Bm'], ['C', 'D'], ['Em', 'Bm'], ['C', 'D'], ['G', 'D'], ['Em', 'D'], ['G', 'D'], ['Em', 'D'], ['C', 'D'], ['C', 'D'], ['C', 'D']]",2
2453,Stupid Girl,Garbage,,"[['D#m', 'G#m', 'F#5', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7'], ['F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'G#m'], ['D#m', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7'], ['F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#7', 'B7', 'F#5']]",
2454,Puente,Gustavo Cerati,,"[['D', 'Am7', 'Cadd9', 'D'], ['Am7', 'Cadd9', 'D'], ['Am7', 'Cadd9'], ['D'], ['Am7', 'Cadd9', 'D'], ['Am7', 'Cadd9'], ['Am7'], ['Em', 'C/G'], ['Bm7', 'A#', 'Am7'], ['Dsus4', 'Cadd9'], ['A'], ['G', 'G/F#'], ['Em7', 'A'], ['D'], ['Am7', 'Cadd9', 'D'], ['Am7', 'Cadd9'], ['D'], ['Am7', 'Cadd9', 'D'], ['Am7', 'Cadd9'], ['Em', 'C/G'], ['Bm7', 'E/G#'], ['D', 'G', 'Em7', 'G', 'D', 'G', 'Em7', 'G'], ['D', 'G', 'Em7', 'G', 'E', 'E7'], ['G'], ['A', 'Bm7', 'G', 'A', 'Bm7', 'G'], ['A', 'Bm7', 'G', 'D'], ['D'], ['D', 'Am7', 'Cadd9', 'D', 'D', 'Am7', 'C', 'Em', 'C/G'], ['Bm7', 'E/G#'], ['D', 'G', 'Em7', 'G', 'D', 'G', 'Em7', 'G'], ['D', 'G', 'Em7', 'G', 'D', 'G', 'Em7', 'G'], ['D', 'G', 'Em7', 'G', 'D', 'G', 'Em7', 'G'], ['D', 'G', 'Em7', 'G', 'D', 'G', 'Em7', 'G'], ['D', 'G', 'Em7', 'G'], ['G'], ['A', 'Bm7', 'G', 'A', 'Bm7', 'G', 'D', 'Cadd9'], ['G', 'G/F#'], ['Em7', 'A', 'G', 'Em', 'A'], ['G', 'G/F#'], ['Em7', 'A', 'G', 'Em', 'A']]",3
2455,Saudade,Étienne Daho,,"[['C', 'Gm', 'Bb', 'F', 'C'], ['C'], ['Eb'], ['Eb'], ['F'], ['C', 'Gm', 'Bb'], ['F', 'C', 'Gm', 'Bb', 'F'], ['C'], ['C'], ['Eb'], ['Eb'], ['F'], ['C', 'Gm', 'Bb'], ['F', 'C', 'Gm', 'Bb'], ['F', 'C'], ['E'], ['F'], ['E'], ['F', 'G'], ['C', 'Gm'], ['Bb', 'F', 'C', 'Gm', 'Bb', 'F'], ['C'], ['C'], ['Eb'], ['Eb'], ['F'], ['C', 'Gm'], ['Bb', 'F', 'C', 'Gm', 'Bb'], ['F', 'C', 'Gm'], ['Bb', 'F', 'C', 'Gm', 'Bb'], ['F', 'C', 'Gm'], ['Bb', 'F', 'C', 'Gm', 'Bb'], ['F', 'C', 'Gm']]",
2456,Columbia,Oasis,,"[['A', 'D', 'C', 'A'], ['D', 'C'], ['A'], ['D', 'C'], ['A'], ['D', 'C'], ['A'], ['D', 'C'], ['A', 'D', 'C', 'A'], ['D', 'C'], ['A'], ['D', 'C'], ['A'], ['D', 'C'], ['A'], ['D', 'C'], ['A', 'D', 'C'], ['A', 'D', 'C'], ['A', 'D', 'C'], ['A', 'D', 'C']]",
2457,Giudizi Universali,Samuele Bersani,,"[['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'E/G#', 'Asus2', 'Bsus2', 'E/G#'], ['Asus2', 'Bsus2', 'E'], ['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'E/G#', 'Asus2', 'Bsus2', 'C#m'], ['Bsus2', 'Asus2'], ['F#m', 'G#m', 'Asus2', 'Bsus2'], ['E/G#', 'Asus2', 'Bsus2'], ['F#m', 'G#m', 'Asus2', 'Bsus2'], ['E/G#', 'Asus2', 'Bsus2'], ['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'E/G#', 'Asus2', 'Bsus2', 'E/G#'], ['Asus2', 'Bsus2', 'E'], ['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'E/G#', 'Asus2', 'Bsus2', 'C#m'], ['Bsus2', 'Asus2'], ['E', 'E/G#', 'Asus2', 'Bsus2'], ['E', 'E/G#', 'Asus2', 'Bsus2'], ['G#m', 'Asus2', 'Bsus2'], ['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'Asus2', 'Bsus2', 'E/G#'], ['Asus2', 'Bsus2', 'E'], ['E', 'E/G#', 'Asus2', 'Bsus2', 'E', 'E/G#', 'Asus2', 'Bsus2', 'C#m'], ['Bsus2', 'Asus2'], ['F#m', 'G#m', 'Asus2', 'Bsus2'], ['E/G#', 'Asus2', 'Bsus2'], ['F#m', 'G#m', 'Asus2', 'Bsus2'], ['E/G#', 'Asus2', 'Bsus2'], ['E', 'E/G#', 'Asus2', 'Bsus2'], ['E', 'E/G#', 'Asus2', 'Bsus2'], ['G#m', 'Asus2', 'Asus2'], ['Asus2']]",
2458,Carmelita,GG Allin,,"[['E'], ['B7'], ['E'], ['A'], ['E', 'A'], ['E', 'B7'], ['E'], ['E'], ['B7'], ['E'], ['A'], ['E', 'A'], ['E', 'B7'], ['E'], ['E'], ['B7'], ['E'], ['A'], ['E', 'A'], ['E', 'B7'], ['E'], ['A'], ['E', 'A'], ['E', 'B7'], ['E']]",
2459,Johnny Walker,Marius Müller-Westernhagen,,"[['C', 'F', 'C'], ['C', 'F', 'G'], ['C', 'F', 'C'], ['G', 'F7', 'C'], ['C', 'F', 'C'], ['C', 'F', 'G'], ['C', 'F', 'C'], ['G', 'F7', 'C'], ['G', 'F', 'C'], ['E7', 'Am'], ['F', 'C'], ['G', 'F7', 'C'], ['C', 'F', 'C'], ['C', 'F', 'G'], ['C', 'F', 'C'], ['G', 'F', 'F7', 'C'], ['G', 'F', 'C'], ['E7', 'Am'], ['F', 'C'], ['G', 'F', 'F7', 'C'], ['C', 'F', 'C'], ['C', 'F', 'G'], ['C', 'F', 'C'], ['G', 'F7', 'C'], ['G', 'F7', 'C', 'C7']]",
2460,Harder Dan Ik Hebben Kan,BLØF,,"[['Em', 'C', 'D', 'Dsus4', 'Bm', 'D/F#', 'G'], ['Em', 'C', 'D', 'C'], ['D', 'Em', 'D', 'D'], ['Em', 'C', 'D', 'C'], ['D', 'Em', 'D'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Em', 'C', 'D', 'C'], ['D', 'Em', 'D', 'D'], ['Em', 'C', 'D', 'C'], ['D', 'Em', 'D'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['D', 'A'], ['A'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G'], ['Bm', 'D/F#'], ['G', 'D/F#', 'Em', 'D', 'G']]",
2461,Gin And Juice,Snoop Dogg,,"[['C', 'G', 'Am', 'F'], ['C', 'G'], ['Am', 'F', 'C'], ['C'], ['C', 'G', 'Am', 'F'], ['C', 'G'], ['Am', 'F', 'C'], ['C'], ['C', 'G'], ['Am', 'F', 'C'], ['C']]",
2462,See You On The Other Side,Ozzy Osbourne,,"[['G', 'Em', 'C'], ['G', 'Em'], ['C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['Am', 'C', 'Em'], ['Am', 'C', 'G'], ['G', 'Em', 'C'], ['G', 'Em'], ['C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['Am', 'C', 'Em'], ['Am', 'C', 'G'], ['C', 'G'], ['C', 'G'], ['C', 'G'], ['D', 'C', 'D', 'C', 'D', 'C'], ['G', 'Em', 'C'], ['G', 'Em'], ['C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['D', 'C', 'G'], ['Am', 'C', 'Em'], ['Am', 'C', 'G'], ['Am', 'C', 'Em'], ['Am', 'C', 'G'], ['G', 'Em'], ['G', 'Em'], ['G', 'Em'], ['G'], ['Em'], ['G', 'Em'], ['G', 'Em']]",
2463,Roses Are Free,Ween,,"[['C', 'G', 'F'], ['C', 'G', 'F'], ['C', 'G', 'F'], ['C', 'G', 'F'], ['G', 'Am', 'Bb', 'B', 'C'], ['G', 'Am', 'Bb', 'B', 'C'], ['C', 'G', 'F'], ['C', 'G', 'F'], ['C', 'G', 'F'], ['C', 'G', 'F'], ['G', 'Am', 'Bb', 'B', 'C'], ['G', 'Am', 'Bb', 'B', 'C'], ['C', 'G'], ['F'], ['C', 'G'], ['F']]",
2464,Let Everything That Has Breath,Matt Redman,,"[['E', 'E/D#'], ['C#m7', 'A', 'B'], ['E', 'E/D#'], ['C#m7', 'A', 'B', 'F#m7', 'B'], ['E'], ['E/D#'], ['C#m7', 'A2'], ['E'], ['E/D#'], ['C#m7', 'A2'], ['F#m7', 'E/G#'], ['F#m7', 'E/G#'], ['F#m7', 'E/G#', 'A']]",
2465,Picture In A Frame,Moe Bandy,,"[['C', 'G7'], ['C'], ['G7'], ['C'], ['F', 'G7', 'C'], ['F', 'C', 'G7'], ['C', 'G7'], ['C'], ['F', 'C'], ['F', 'C', 'G7'], ['C', 'G7'], ['C'], ['G7'], ['C'], ['G7'], ['C'], ['F', 'G7', 'C'], ['F', 'C', 'G7'], ['C', 'G7'], ['C'], ['G7'], ['C']]",
2466,Sliver,Nirvana,,"[['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'F', 'C', 'Am'], ['C', 'Am']]",
2467,Heart Shaped Box,Nirvana,,"[['G#5', 'E5', 'C#5', 'G#5', 'E5', 'C#', 'G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5', 'E', 'C#'], ['E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5', 'E', 'C#'], ['E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#', 'E', 'C#', 'G#', 'E', 'C#'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5'], ['G#5', 'E5', 'C#'], ['G#5', 'E5', 'C#5', 'E', 'C#'], ['E', 'C#']]",
2468,Generator,Foo Fighters,,"[['A5', 'E5'], ['F#m', 'E5'], ['D5', 'Dm7'], ['A5', 'E5'], ['F#m', 'E5'], ['D5'], ['A5', 'E5', 'F#m', 'E5', 'D5', 'A5', 'E5', 'F#m', 'E5', 'D5'], ['A5', 'E5', 'E5'], ['F#m', 'E5'], ['D5'], ['A5', 'E5', 'E5'], ['F#m', 'E5'], ['D5'], ['A'], ['F'], ['F#m'], ['G', 'G/A', 'G/B'], ['Em/C#', 'D9'], ['F', 'G'], ['A5', 'E5', 'F#m', 'E5', 'D5', 'A5', 'E5', 'F#m', 'E5', 'D5'], ['A5', 'E5', 'E5'], ['F#m', 'E5'], ['D5'], ['A5', 'E5', 'E5'], ['F#m', 'E5'], ['D5'], ['A'], ['F'], ['F#m'], ['G', 'G/A', 'G/B'], ['Em/C#', 'D9'], ['F', 'E'], ['A'], ['F'], ['F#m'], ['G', 'G/A', 'G/B'], ['Em/C#', 'D9'], ['F', 'E'], ['A'], ['F'], ['F#m'], ['G', 'G/A', 'G/B'], ['Em/C#', 'D9'], ['F', 'G'], ['A5', 'E5', 'A5', 'E5', 'A5', 'E5']]",
2469,Aurora,Foo Fighters,,"[['A', 'E/G#', 'F#m', 'E', 'D', 'F', 'G', 'Bm', 'A', 'F#m', 'E/G#', 'E', 'E', 'A', 'A', 'F#m', 'E/G#', 'A'], ['F#m', 'E/G#'], ['A'], ['F#m', 'E/G#'], ['A'], ['F#m'], ['E/G#'], ['A'], ['F#m', 'E/G#'], ['A'], ['F#m'], ['E/G#'], ['A'], ['F#m'], ['E/G#'], ['A', 'E/G#'], ['F#m', 'A'], ['A', 'E/G#'], ['F#m', 'A'], ['E/G#', 'D'], ['A', 'E/G#'], ['F#m', 'A'], ['D', 'A'], ['D', 'A'], ['D'], ['A'], ['F'], ['G', 'A'], ['F', 'G', 'A', 'F#m', 'E/G#', 'A', 'A', 'F#m', 'E/G#'], ['A'], ['F#m', 'E/G#'], ['A', 'F#m', 'E/G#'], ['A'], ['F#m'], ['E/G#'], ['A'], ['F#m', 'E/G#'], ['A', 'E/G#'], ['F#m', 'A'], ['A', 'E/G#'], ['F#m', 'A'], ['E/G#', 'D'], ['A', 'E/G#'], ['F#m', 'A'], ['D', 'A'], ['D', 'A'], ['D'], ['A'], ['F'], ['G', 'A'], ['F', 'G', 'A'], ['F#m'], ['E'], ['F'], ['G', 'A'], ['F#m'], ['E'], ['F'], ['G', 'A'], ['D', 'A'], ['D', 'A'], ['D'], ['A'], ['F'], ['G', 'A'], ['F', 'G', 'A'], ['F', 'G', 'A'], ['F', 'G', 'A'], ['A', 'F#m', 'E/G#', 'Bm', 'A'], ['F#m'], ['E/G#', 'Bm']]",
2470,Country Sad Ballad Man,Blur,,"[['C', 'B7', 'G', 'F', 'E', 'B', 'C', 'B7', 'G'], ['C', 'Bb', 'G'], ['C', 'B7', 'G'], ['C', 'Bb', 'G'], ['C', 'B7', 'G'], ['C', 'Bb', 'G'], ['C', 'B7', 'G'], ['C', 'Bb', 'G', 'F'], ['G', 'F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'Dm7', 'G'], ['F#'], ['C', 'B7', 'G'], ['C', 'Bb', 'G'], ['C', 'B7', 'G'], ['C', 'Bb', 'G', 'F'], ['G', 'F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'G'], ['F', 'Dm7', 'G'], ['F#'], ['B/F#', 'D', 'C#', 'G', 'B']]",
2471,The Ballad Of Chasey Lain,Bloodhound Gang,,"[['C#5', 'B5', 'E2', 'G#5', 'E5', 'A5', 'F#5'], ['C#5', 'E2'], ['A5', 'G#5'], ['C#5', 'E2'], ['A5', 'G#5'], ['C#5'], ['E2'], ['A5'], ['G#5'], ['C#5'], ['B5'], ['C#5'], ['E5'], ['B5', 'F#5'], ['B5'], ['C#5'], ['E5'], ['B5', 'F#5']]",
2472,We Only Come Out At Night,The Smashing Pumpkins,,"[['D', 'Am', 'G', 'D', 'Am', 'G', 'D', 'Am', 'C', 'D', 'Am', 'G', 'D', 'Am', 'G'], ['D', 'Am', 'G'], ['D', 'Am', 'C'], ['D', 'Am', 'G', 'G7'], ['C', 'Em', 'C', 'Em', 'G', 'D', 'Am'], ['C', 'Em', 'C', 'Em', 'G', 'D'], ['Am', 'G'], ['Am', 'G', 'D', 'Am', 'C'], ['D', 'Am', 'G'], ['D', 'Am', 'G'], ['D', 'Am', 'C'], ['D', 'Am', 'G', 'G7'], ['C', 'Em', 'C', 'Em', 'G', 'D', 'Am'], ['C', 'Em', 'C', 'Em', 'G', 'D'], ['Am', 'G', 'Am', 'G'], ['D', 'Am', 'C'], ['D', 'Am', 'G'], ['D', 'Am', 'G'], ['D', 'Am', 'C'], ['D', 'Am', 'G', 'G7'], ['C', 'Em', 'Bm', 'C', 'D'], ['C', 'Em', 'Bm', 'C', 'D', 'G'], ['Am', 'G'], ['Am', 'G', 'D', 'Am'], ['C'], ['D', 'Am', 'G'], ['D', 'Am', 'G'], ['D', 'Am', 'C'], ['D', 'Am', 'G', 'G7', 'G']]",5
2473,Angelene,PJ Harvey,,"[['Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm', 'F', 'C', 'Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm', 'F', 'C'], ['Dm'], ['F', 'C'], ['Dm'], ['F', 'C'], ['Dm', 'G', 'F', 'Dm', 'G', 'F'], ['Dm', 'G', 'F'], ['Dm', 'G', 'F'], ['Dm', 'F', 'G'], ['Dm'], ['F', 'C'], ['Dm'], ['F', 'C'], ['Dm'], ['F', 'C'], ['Dm'], ['F', 'C'], ['Dm', 'G', 'F', 'Dm', 'F', 'C']]",
2474,Sludge Factory,Alice in Chains,,"[['D', 'E', 'C#', 'D', 'E', 'C#'], ['D', 'E', 'C#'], ['D', 'E', 'C#'], ['D', 'E', 'C#'], ['D', 'E', 'C#', 'D', 'E', 'C#'], ['D', 'E', 'C#', 'D', 'E', 'C#', 'D', 'E', 'C#'], ['D', 'E', 'C#'], ['D', 'E', 'C#', 'D', 'E', 'G#', 'E'], ['G#'], ['E', 'G#']]",
2475,Sludge Factory,Alice in Chains,C#m,"[['Dsus2', 'Eb', 'F', 'A', 'Ab', 'G', 'Eb', 'F', 'Dsus2'], ['Eb', 'F', 'Dsus2'], ['Eb', 'F', 'Dsus2'], ['Eb', 'F', 'Dsus2', 'Eb', 'F', 'Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Eb', 'F', 'Dsus2', 'Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['A', 'Ab', 'G', 'F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2', 'Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F'], ['Dsus2', 'Eb', 'F', 'Dsus2', 'Dsus2', 'Eb', 'F', 'Dsus2', 'Dsus2', 'Eb', 'F', 'Dsus2', 'Dsus2', 'Eb', 'F', 'Dsus2', 'A', 'Ab', 'G', 'F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A'], ['A', 'Ab', 'G', 'F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'A', 'Ab', 'G'], ['F', 'G', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2'], ['Dsus2', 'Eb', 'F', 'Dsus2']]",
2476,Olympia Wa,Rancid,,"[['C', 'D', 'G', 'C', 'C', 'D', 'G', 'C', 'C', 'D', 'G', 'C', 'C', 'G/B', 'Am', 'D', 'G', 'C'], ['G', 'D'], ['G'], ['C', 'G'], ['D', 'G', 'D'], ['C', 'D', 'G', 'C'], ['C', 'D', 'G'], ['C', 'C', 'D'], ['G', 'C', 'C', 'G', 'D'], ['G', 'C'], ['G', 'D'], ['G'], ['C', 'G'], ['D', 'G', 'D'], ['C', 'D', 'G', 'C'], ['C', 'D', 'G'], ['C', 'C', 'D'], ['G', 'C', 'C', 'G', 'D'], ['G', 'C', 'G', 'C', 'F', 'D', 'G', 'C', 'G'], ['D', 'G'], ['C'], ['G', 'D', 'G', 'D'], ['C', 'D', 'G', 'C'], ['C', 'D', 'G'], ['C', 'C', 'D'], ['G', 'C', 'C', 'G', 'D']]",
2477,No Surprises,Radiohead,,"[['F', 'Bbm', 'F', 'Bbm'], ['F', 'Gm'], ['C', 'F', 'Bbm'], ['F', 'Bbm'], ['F', 'Bbm'], ['Gm', 'C', 'F', 'Bbm'], ['F', 'Bbm', 'F'], ['Bbm'], ['Gm', 'C'], ['Gm', 'C'], ['Gm', 'C'], ['F', 'Bbm'], ['F', 'Bbm'], ['F', 'Bbm', 'F', 'Bbm'], ['Gm', 'C'], ['Gm', 'C'], ['Gm', 'C', 'F'], ['F', 'Bbm', 'C', 'Bbm', 'Gm', 'Bbm', 'F', 'Bbm', 'F', 'Bbm'], ['Gm', 'C'], ['Gm', 'C'], ['Gm', 'C', 'F']]",
2478,No Surprises,Radiohead,F,"[['Gm/Bb', 'GmM7/Bb', 'Gm6/Bb', 'GM7/B', 'G6/B', 'Gm6'], ['Gm', 'D', 'Dsus2', 'D', 'Dsus2', 'D', 'Dsus2', 'Gm/Bb', 'GmM7/Bb', 'Gm6/Bb'], ['D', 'D', 'GM7/B'], ['GM7/B', 'Em', 'A', 'Asus4'], ['D', 'Dsus2', 'D', 'Dsus2', 'D', 'Dsus2', 'Gm/Bb', 'GmM7/Bb', 'Gm6/Bb'], ['D', 'D', 'GM7/B', 'GM7/B'], ['Em', 'A', 'Asus4'], ['D', 'Dsus2', 'D', 'Dsus2', 'D', 'Dsus2', 'Gm/Bb', 'GmM7/Bb', 'Gm6/Bb'], ['D', 'D', 'GM7/B', 'GM7/B'], ['Em', 'A', 'Asus4'], ['Em', 'A', 'Asus4'], ['Em', 'A'], ['D', 'Gm6'], ['D', 'Gm6'], ['D', 'D', 'Dadd11', 'Dadd11'], ['Em', 'A', 'Asus4'], ['Em', 'A', 'Asus4'], ['Em', 'A'], ['D', 'Dsus2', 'D', 'Dsus2', 'D', 'Dsus2', 'Gm/Bb', 'GmM7/Bb', 'Gm6/Bb'], ['A', 'Gm', 'A', 'Gm', 'Em', 'Gm', 'D', 'D', 'GM7/B', 'GM7/B'], ['Em', 'A', 'Asus4'], ['Em', 'A', 'Asus4']]",3
2479,My Own Summer Shove It,Deftones,Dm,"[['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'C5'], ['Bb', 'A', 'G'], ['D5', 'C5'], ['Bb', 'A', 'G'], ['D5'], ['C5'], ['Bb'], ['A', 'G'], ['D5'], ['D5', 'G'], ['A'], ['D5'], ['G', 'A', 'D5'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'A', 'G'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'C5', 'Bb'], ['A', 'G'], ['D5'], ['D5', 'G'], ['A'], ['D5'], ['G', 'A', 'D5'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'A', 'G'], ['D5', 'G'], ['A'], ['D5'], ['G', 'A', 'D5'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'C5', 'Bb', 'A', 'G'], ['D5', 'A', 'G'], ['D5', 'G'], ['A'], ['D5'], ['G', 'A', 'D5']]",
2480,Keep The Faith,Bon Jovi,,"[['G', 'F', 'G', 'G', 'Bb', 'C', 'G', 'G', 'Bb', 'C', 'G'], ['G', 'Bb', 'C', 'Eb', 'F', 'G'], ['G', 'Bb', 'F', 'C', 'G'], ['G', 'Bb', 'F', 'C', 'G'], ['G']]",
2481,Cant Stand It,Wilco,,"[['G5', 'F#5', 'E5', 'F5'], ['D'], ['D'], ['D', 'A', 'D', 'G5', 'F#5', 'E5'], ['A', 'D', 'A', 'D'], ['D', 'F5', 'G5'], ['F5', 'G5'], ['F5', 'G5'], ['F5', 'G5']]",
2482,Fin,Pavement,,"[['C#m', 'E'], ['C#m', 'E'], ['Bm', 'A'], ['C#m', 'B', 'A'], ['E'], ['A', 'F#'], ['E', 'D', 'A'], ['E', 'C#m', 'E'], ['C#m', 'E'], ['Bm', 'A'], ['C#m', 'B', 'A'], ['E']]",
2483,History,Tenacious D,,[],
