,title,artist,key,chords,capo
2118,What Ever Happened,The Strokes,,"[['B'], ['E'], ['C#m'], ['E'], ['Abm', 'F#', 'C#m', 'B', 'Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'F#', 'B', 'B', 'B', 'Abm', 'Abm', 'Abm'], ['B', 'B', 'B', 'Abm', 'Abm', 'Abm', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['Abm', 'F#', 'C#m', 'B'], ['B'], ['E'], ['C#m'], ['E']]",
2119,The End Has No End,The Strokes,,"[['C#', 'G#', 'Bbm', 'Fm'], ['C#'], ['G#'], ['C#'], ['G#'], ['C#', 'Bbm', 'Fm'], ['G#'], ['C#', 'Bbm', 'Fm'], ['G#'], ['C#', 'Bbm', 'Fm'], ['G#'], ['C#', 'Bbm', 'Fm'], ['G#'], ['C#', 'Bbm', 'Fm', 'G#']]",
2120,Tears Dont Fall,Bullet For My Valentine,,"[['F', 'G', 'F', 'G', 'Am', 'G', 'F', 'F', 'G', 'F', 'G', 'Am', 'G', 'Am', 'Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am'], ['F', 'G'], ['Am'], ['F', 'G'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'F'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'Am'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am'], ['F', 'G'], ['Am'], ['F', 'G'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'F'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'Am'], ['Am', 'Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am', 'F', 'G'], ['Am'], ['F', 'G'], ['Am'], ['F', 'G'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'F'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'Am'], ['F', 'G'], ['F'], ['G', 'Am', 'G', 'F']]",
2121,White Flag,Dido,,"[['Dm', 'Dm'], ['Am'], ['Dm'], ['Am'], ['C'], ['Gm', 'Am'], ['Bb', 'F'], ['Gm', 'Dm'], ['Bb', 'F'], ['C', 'Gm'], ['Dm'], ['Am'], ['Dm'], ['Am'], ['C'], ['Gm', 'Am'], ['Bb', 'F'], ['Gm', 'Dm'], ['Bb', 'F'], ['C', 'Gm'], ['F'], ['Am'], ['Gm'], ['C'], ['Bb', 'F'], ['Gm', 'Dm'], ['Bb', 'F'], ['C', 'Gm'], ['Bb', 'F'], ['Gm', 'Dm'], ['Bb', 'F'], ['C', 'Gm'], ['Bb', 'F'], ['Gm', 'Dm'], ['Bb', 'F'], ['C', 'Gm']]",
2122,Lone Pine Hill,Justin Townes Earle,,"[['Am', 'C', 'G', 'Am', 'Em', 'G', 'Am', 'Am', 'C', 'G', 'Am', 'Em', 'G', 'Am', 'Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Dm', 'Em'], ['Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Dm', 'Em'], ['Am'], ['C', 'G', 'Am'], ['C', 'G', 'Am'], ['Dm', 'G', 'C', 'C/B', 'Am'], ['Dm', 'Em', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Am', 'C', 'G', 'Am'], ['Em', 'G', 'Am'], ['Dm', 'Em'], ['Am']]",3
2123,New York City Cops,The Strokes,,"[['Am', 'G'], ['Am'], ['G'], ['Am'], ['G'], ['Am'], ['G'], ['Am'], ['G'], ['D'], ['E'], ['G'], ['C', 'F'], ['C', 'C/E', 'F', 'G'], ['C', 'F'], ['C', 'C/E', 'F', 'G'], ['C', 'F'], ['C', 'C/E', 'F', 'G'], ['Am', 'G', 'Am', 'G'], ['Am', 'G'], ['Am', 'G'], ['Am', 'G'], ['Am', 'G'], ['Am'], ['Am'], ['G'], ['D'], ['E'], ['Am'], ['G'], ['D'], ['E'], ['G'], ['C', 'F'], ['C', 'C/E', 'F', 'G'], ['C', 'F'], ['C', 'C/E', 'F', 'G']]",
2124,Forever Young,Youth Group,,"[['G', 'G/F#', 'Em', 'Cadd9', 'D/F#', 'G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#'], ['G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#'], ['G', 'G/F#', 'Em', 'Cadd9', 'D/F#', 'Em', 'Cadd9', 'D/F#', 'G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em'], ['Cadd9', 'D/F#'], ['Em', 'Cadd9'], ['D/F#'], ['G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#'], ['G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#'], ['G', 'G/F#', 'Em', 'Cadd9', 'D/F#', 'Em', 'Cadd9', 'D/F#', 'G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#'], ['G', 'G/F#', 'Em', 'Cadd9'], ['D/F#', 'Em', 'Cadd9', 'D/F#']]",
2125,What A Wonderful World,Joey Ramone,,"[['F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'Bb', 'Am', 'Gm', 'F', 'A7', 'Dm'], ['Db', 'Bb', 'C', 'F', 'C'], ['C', 'F'], ['C', 'F'], ['Dm', 'A', 'Dm', 'A'], ['Dm', 'A', 'Bb', 'C'], ['F', 'Am', 'Bb', 'Am', 'Gm', 'F', 'A7', 'Dm'], ['Db', 'Bb', 'C', 'F', 'Eb', 'D'], ['Bb', 'C', 'F', 'Eb', 'D', 'F', 'Eb', 'D'], ['Bb', 'C', 'Db', 'Eb', 'F']]",
2126,More Adventurous,Rilo Kiley,,"[['D', 'Em', 'G'], ['D', 'Em', 'G'], ['D', 'Em'], ['G', 'G/F#', 'Em', 'A7'], ['D', 'Em', 'G'], ['D', 'Em', 'G'], ['D', 'Em', 'G', 'G/F#', 'Em'], ['A7'], ['D'], ['D', 'Em', 'G'], ['D', 'Em', 'G'], ['D', 'Em', 'G', 'G/F#', 'Em'], ['A7'], ['D'], ['Em'], ['D'], ['Em'], ['D', 'C#', 'D/C'], ['Em'], ['D', 'C#', 'Bm', 'A'], ['Em', 'F#m', 'G', 'Bm', 'A'], ['D'], ['D', 'Em', 'G'], ['D', 'Em', 'G'], ['D', 'Em', 'G', 'Em', 'A7'], ['D'], ['Em'], ['D'], ['Em'], ['D', 'C#', 'D/C'], ['Em'], ['D', 'C#', 'Bm', 'A'], ['Em', 'F#m', 'G', 'Bm', 'A'], ['D']]",1
2127,Go Light Your World,Chris Rice,,"[['C', 'G'], ['F', 'C', 'G'], ['C', 'G'], ['C', 'F', 'G', 'C'], ['F', 'C', 'F'], ['C', 'G'], ['C', 'F'], ['C', 'G', 'Am'], ['F', 'C', 'G', 'C'], ['C', 'G'], ['F', 'C', 'G'], ['C', 'G'], ['C', 'F', 'G', 'C'], ['F', 'C', 'F'], ['C', 'G'], ['C', 'F'], ['C', 'G', 'Am'], ['F', 'C', 'G', 'C'], ['C', 'G'], ['F', 'C', 'G'], ['C', 'G'], ['C', 'F', 'G', 'C'], ['F', 'C', 'F'], ['C', 'G'], ['C', 'F'], ['C', 'G', 'Am'], ['F', 'C', 'G', 'C'], ['F', 'C', 'F'], ['C', 'G'], ['C', 'F'], ['C', 'G', 'Am'], ['F', 'C', 'G', 'C'], ['F', 'C', 'G', 'C']]",
2128,A Lonely September,Plain White T's,,"[['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['C', 'D', 'G'], ['C', 'D', 'G'], ['C', 'D', 'Em'], ['C', 'D', 'G'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['C', 'D', 'G'], ['C', 'D', 'G'], ['C', 'D', 'Em'], ['C', 'D'], ['C', 'D', 'G', 'Em'], ['C', 'D', 'Em', 'C', 'G'], ['D', 'Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['Em', 'C', 'G', 'D'], ['C', 'D', 'G'], ['C', 'D', 'G'], ['C', 'D', 'Em'], ['C', 'D'], ['C', 'D', 'G'], ['C', 'D', 'G'], ['C', 'D', 'Em'], ['C', 'D', 'Em'], ['C', 'D', 'Em'], ['C', 'D', 'G']]",
2129,Godless,The Dandy Warhols,,"[['G'], ['Dm', 'G', 'Dm', 'G', 'Dm', 'F', 'C', 'D', 'Dm', 'G'], ['Dm', 'G'], ['Dm', 'F'], ['C', 'D'], ['Dm', 'G'], ['Dm', 'G'], ['Dm', 'F'], ['C', 'D'], ['Dm', 'G', 'Dm', 'G', 'Dm', 'F', 'C', 'D', 'Dm', 'G', 'Dm', 'G'], ['Dm', 'F'], ['C', 'D'], ['Dm', 'G', 'Dm', 'G', 'Dm', 'F', 'C', 'D', 'Dm', 'G'], ['Dm', 'G'], ['Dm', 'F'], ['C', 'D'], ['Dm', 'G'], ['Dm', 'G'], ['Dm', 'F'], ['C', 'D']]",
2130,Dear Agony,Breaking Benjamin,Cm,"[['Bm', 'D', 'F#m', 'A', 'G', 'A', 'G', 'D', 'Bm'], ['G'], ['A'], ['D'], ['Bm'], ['G'], ['A'], ['Bm'], ['Bm', 'A', 'G', 'A'], ['Bm', 'A', 'G', 'A'], ['D'], ['Bm'], ['G'], ['Em', 'A'], ['G'], ['Bm', 'D', 'F#m', 'G', 'D'], ['Bm'], ['G'], ['A'], ['Bm'], ['Bm', 'A', 'G', 'A'], ['Bm', 'A', 'G', 'A'], ['D'], ['Bm'], ['G'], ['Em', 'A'], ['Bm'], ['G'], ['D'], ['A'], ['G'], ['Bm'], ['G'], ['G'], ['A', 'Bm'], ['Bm'], ['A', 'G'], ['G'], ['D'], ['Bm', 'G'], ['A'], ['D'], ['Bm'], ['G'], ['Em', 'A'], ['Bm'], ['G'], ['D'], ['A'], ['G'], ['Bm', 'D', 'F#m', 'G', 'D']]",1
2131,Pain,Three Days Grace,,"[['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'D', 'Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['C', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['Em', 'G', 'D'], ['C', 'D']]",
2132,Down In The Past,Mando Diao,,"[['Am'], ['Dm', 'Am'], ['Am'], ['Dm', 'Am'], ['C', 'E', 'Am'], ['C', 'Dm', 'E'], ['Am', 'Dm', 'C', 'E'], ['Am', 'Dm', 'C', 'E'], ['F', 'G', 'C', 'E'], ['F', 'G', 'Am'], ['Am'], ['Dm', 'Am'], ['Am'], ['Dm', 'Am'], ['C', 'E', 'Am'], ['C', 'Dm', 'E'], ['Am', 'Dm', 'C', 'E'], ['Am', 'Dm', 'C', 'E'], ['F', 'G', 'C', 'E'], ['F', 'G', 'Am'], ['Am'], ['Dm', 'Am'], ['Am'], ['Dm', 'Am'], ['Am', 'Dm', 'C', 'E'], ['Am', 'Dm', 'C', 'E'], ['F', 'G', 'C', 'E'], ['F', 'G', 'Am']]",2
2133,My December,Linkin Park,,"[['Dm', 'C', 'Dm', 'C', 'Dm'], ['C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C', 'Dm'], ['Dm', 'C', 'Dm'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C', 'Dm'], ['C', 'Dm', 'C'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C', 'Dm'], ['C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C'], ['Dm', 'C', 'Dm', 'C']]",
2134,Plane Vs Tank Vs Submarine,Tigers Jaw,,"[['Am'], ['G', 'F'], ['Am', 'G', 'Am'], ['G', 'F'], ['Am', 'G', 'D7sus2'], ['Am', 'F'], ['Am', 'F'], ['C'], ['C/B'], ['Am'], ['F7'], ['C', 'C/B'], ['Am'], ['F7']]",
2135,Seven Years,Saosin,,"[['Dm', 'A#', 'C', 'A'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm'], ['A#', 'C'], ['Dm'], ['A#'], ['Dm'], ['A#'], ['Dm'], ['C'], ['Adim', 'A#'], ['Dm'], ['C'], ['Adim', 'A#'], ['Dm'], ['A#'], ['Dm', 'A#'], ['Dm', 'A#'], ['Dm'], ['A#', 'C'], ['Dm'], ['A#'], ['Dm'], ['A#'], ['Dm'], ['C'], ['Adim', 'A#'], ['Dm'], ['C'], ['Adim', 'A#'], ['Dm', 'Dm'], ['A#', 'C']]",
2136,I Cant Decide,Scissor Sisters,,"[['C'], ['Fm'], ['Fm'], ['C'], ['Fm'], ['Fm'], ['Gm'], ['Ab'], ['Gm'], ['Ab'], ['Eb'], ['G'], ['Ab'], ['F'], ['Cm'], ['Eb'], ['G', 'Ab'], ['Eb', 'F'], ['Ab', 'Bb', 'Eb'], ['C'], ['Fm'], ['Fm'], ['C'], ['Fm'], ['Fm'], ['Gm'], ['Ab'], ['Gm'], ['Ab'], ['Eb'], ['G'], ['Ab'], ['F'], ['Cm'], ['Eb'], ['G', 'Ab'], ['Eb', 'F'], ['Ab', 'Bb', 'Eb'], ['C'], ['Fm'], ['Bb', 'Eb'], ['G'], ['Cm'], ['Abm'], ['Bb'], ['Eb'], ['G'], ['Ab'], ['F'], ['Cm'], ['Eb'], ['G', 'Ab'], ['Eb', 'F'], ['Ab', 'Bb', 'Eb']]",
2137,Im Shipping Up To Boston,Dropkick Murphys,,"[['Em', 'D', 'A', 'Em', 'D', 'Em', 'D', 'A', 'Em'], ['Em', 'D', 'A'], ['Em', 'D', 'A', 'Em', 'D', 'Em', 'D', 'A', 'D', 'C', 'G'], ['D'], ['C', 'G', 'Em'], ['Em', 'D', 'A', 'Em'], ['Em', 'D', 'A'], ['Em', 'D', 'Em', 'D', 'A', 'D', 'C', 'G'], ['D'], ['C', 'G', 'Em']]",
2138,There Goes My Life,Kenny Chesney,,"[['G', 'D', 'A', 'G', 'D', 'A', 'D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['G', 'D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['G', 'A'], ['D', 'A', 'G', 'A'], ['D', 'A', 'G', 'D/F#'], ['Em7', 'D/F#', 'G'], ['D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['G', 'D', 'A'], ['D', 'G', 'D/F#', 'A'], ['D', 'G', 'D/F#', 'A'], ['G', 'A'], ['D', 'A', 'G', 'A'], ['D', 'A', 'G', 'D/F#'], ['Em7', 'D/F#', 'G'], ['Asus4', 'G'], ['D/F#', 'Em7', 'D/F#', 'G'], ['D/F#', 'A'], ['G', 'D/F#', 'Em7', 'D/F#'], ['G', 'D/F#', 'A'], ['G', 'D', 'A'], ['D', 'A', 'G', 'A'], ['D', 'A', 'G', 'D/F#'], ['Em7', 'D/F#', 'G'], ['G', 'D/F#', 'G', 'D/F#'], ['G', 'D/F#', 'G', 'D/F#']]",2
2139,Letterbomb,Green Day,,"[['E', 'G#5', 'C#m', 'A5', 'E', 'A'], ['F#5', 'A5', 'E'], ['G#5', 'C#m'], ['G#5', 'C#m'], ['A5', 'F#5', 'B5', 'A5', 'B5'], ['E', 'A'], ['F#5', 'A5', 'E'], ['G#5', 'C#m'], ['G#5', 'C#m'], ['A5', 'F#5', 'B5', 'A5', 'B5'], ['B5', 'A5', 'B5', 'A5', 'B5'], ['A5'], ['A5'], ['B5'], ['B5'], ['E5', 'B5', 'A5'], ['E5', 'B5', 'A5'], ['E5', 'B5'], ['A5', 'C5'], ['E5', 'B5', 'A5'], ['F#5', 'A5', 'E'], ['E', 'G#5'], ['C#m', 'A5'], ['E', 'G#5', 'C#m', 'A5', 'E', 'G#5'], ['C#m', 'A5'], ['B5', 'E5'], ['B5', 'E5'], ['A5', 'E5'], ['B5'], ['E5', 'B5', 'A5'], ['E5', 'B5', 'A5'], ['E5', 'B5'], ['A5', 'C5'], ['E5', 'B5', 'A5'], ['E', 'G#5'], ['C#m', 'A5'], ['E', 'G#5'], ['C#m', 'A5']]",
2140,My Whole Family,Bo Burnham,,"[['Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'G', 'D', 'G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D', 'Em'], ['C', 'G'], ['D', 'G'], ['C', 'G'], ['D', 'Em'], ['C', 'G', 'D', 'G', 'C', 'G', 'D', 'G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G', 'D', 'Em', 'C', 'G', 'D', 'G', 'D'], ['G', 'D'], ['G', 'D'], ['G', 'D', 'Em'], ['C', 'G', 'D', 'Em'], ['C', 'G'], ['D', 'Em', 'C'], ['G', 'D', 'Em', 'C', 'G', 'D', 'Em'], ['C', 'G', 'D', 'Em', 'C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G'], ['D', 'Em'], ['C', 'G', 'D', 'G', 'C', 'G', 'D', 'G', 'Em']]",
2141,Everything Changes,Staind,E,"[['B'], ['E'], ['A'], ['C#m'], ['A'], ['E'], ['A'], ['C#m'], ['A'], ['E'], ['A'], ['C#m'], ['A'], ['E'], ['E'], ['A'], ['C#m'], ['A'], ['C#m', 'A', 'E', 'B'], ['E'], ['A'], ['C#m'], ['A'], ['E'], ['A'], ['C#m'], ['A'], ['A'], ['C#m'], ['A'], ['C#m'], ['A']]",
2142,That Lonesome Song,Jamey Johnson,,"[['D'], ['Cadd9', 'G'], ['Cadd9', 'G/B'], ['Bb', 'A7'], ['D'], ['C', 'G'], ['Cadd9', 'G/B'], ['Bb', 'A7'], ['A', 'G'], ['G', 'A'], ['Bb', 'C', 'D'], ['Bb', 'C', 'D'], ['Bb', 'A'], ['C', 'G', 'D'], ['D'], ['G', 'D'], ['D'], ['G', 'D'], ['A', 'G'], ['G', 'A'], ['Bb', 'C', 'D'], ['Bb', 'C', 'D'], ['Bb', 'A'], ['C', 'G', 'D'], ['A', 'G'], ['G', 'A'], ['Bb', 'C', 'D'], ['Bb', 'C', 'D'], ['Bb'], ['A'], ['C', 'G', 'D'], ['D'], ['Cadd9', 'G'], ['Cadd9', 'G/B'], ['Bb6', 'A7sus4', 'A7']]",
2143,Without You,Breaking Benjamin,Fm,"[['Em', 'C', 'G', 'D', 'Em', 'G', 'C'], ['D', 'Em'], ['G', 'C'], ['D', 'C'], ['C', 'D', 'Em'], ['G', 'C'], ['D', 'Em'], ['G', 'C'], ['D', 'Em'], ['Em', 'C'], ['G'], ['D', 'Em'], ['C'], ['G'], ['D', 'Em'], ['Em', 'D', 'C', 'Em', 'G', 'C'], ['D', 'Em'], ['G', 'C'], ['D', 'C'], ['C', 'D', 'Em'], ['G', 'C'], ['D', 'Em'], ['Em', 'C'], ['G'], ['D', 'Em'], ['C'], ['G'], ['D', 'Em'], ['C', 'Em', 'C'], ['D', 'C'], ['Em', 'C'], ['D', 'Em'], ['Em', 'C'], ['G'], ['D', 'Em'], ['C'], ['G'], ['D', 'Em'], ['Em', 'C', 'G'], ['D', 'Em'], ['Em', 'C', 'G'], ['D', 'Em'], ['Em', 'C', 'G', 'D']]",1
2144,I Kissed A Girl,Katy Perry,Am,"[['Am', 'C', 'Dm'], ['F', 'E'], ['Am', 'C', 'Dm'], ['F', 'E'], ['Am', 'C', 'Dm'], ['F', 'E', 'Am'], ['C', 'Dm'], ['F', 'E'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'C'], ['Dm'], ['F', 'E'], ['Am', 'C'], ['Dm'], ['F', 'E', 'Am'], ['Am', 'C', 'Dm'], ['F', 'E'], ['Am', 'C', 'Dm'], ['F', 'E'], ['Am', 'C', 'Dm'], ['F', 'E', 'Am'], ['C', 'Dm'], ['F', 'E'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'C'], ['Dm'], ['F', 'E'], ['Am', 'C'], ['Dm'], ['F', 'E'], ['F', 'Em', 'Am'], ['G', 'F'], ['Em', 'Am'], ['G'], ['Dm'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'Am7'], ['Dm/A'], ['F/A', 'E/A'], ['Am', 'C'], ['Dm'], ['F', 'E'], ['Am', 'C'], ['Dm'], ['F', 'E', 'Am']]",
2145,Apologize,OneRepublic,,"[['Cm', 'Ab', 'Eb', 'Bb', 'Cm'], ['Ab', 'Eb', 'Bb'], ['Cm'], ['Ab', 'Eb', 'Bb'], ['Cm'], ['Ab', 'Eb'], ['Bb'], ['Cm'], ['Ab', 'Eb'], ['Bb'], ['Cm', 'Ab'], ['Eb', 'Bb'], ['Cm', 'Ab'], ['Eb', 'Bb'], ['Cm'], ['Ab', 'Eb', 'Bb'], ['Cm', 'Ab'], ['Eb', 'Bb'], ['Cm', 'Ab'], ['Eb'], ['Bb'], ['Cm'], ['Ab', 'Eb'], ['Bb']]",
2146,Coffee God And Cigarettes,Mischief Brew,,"[['D', 'D', 'D', 'D', 'D', 'Bm'], ['G', 'D', 'A'], ['D', 'Bm'], ['G', 'D', 'A'], ['D', 'G', 'D'], ['G', 'D', 'A'], ['D', 'G', 'D'], ['G', 'D', 'A', 'Bm', 'A', 'G', 'Bm', 'A', 'G'], ['D', 'Bm'], ['G', 'D', 'A'], ['D', 'Bm'], ['G', 'D', 'A'], ['D', 'G', 'D'], ['G', 'D', 'A'], ['D', 'G', 'D'], ['G', 'D', 'A', 'Bm', 'A', 'G', 'Bm', 'A', 'G'], ['Bm', 'A', 'G', 'A', 'Bm', 'A', 'G'], ['A', 'Bm', 'A', 'G', 'A', 'Bm', 'A', 'G'], ['Bm', 'A', 'G'], ['Bm', 'A', 'G'], ['Bm', 'A', 'G'], ['Bm', 'A', 'D'], ['D', 'G', 'D'], ['G', 'D', 'A'], ['D', 'G', 'D'], ['G', 'D', 'A', 'Bm', 'A', 'G', 'Bm', 'A', 'G']]",
2147,Pork And Beans,Weezer,,"[['G', 'D'], ['Em', 'C'], ['G', 'D'], ['Em', 'C'], ['G', 'D'], ['Em', 'C'], ['G', 'D'], ['Em', 'C'], ['Bm'], ['Bm'], ['Bm']]",
2148,Delmenhorst,Element of Crime,,"[['G', 'Cmaj7', 'G', 'Cmaj7'], ['G', 'Cmaj7'], ['Am', 'G'], ['Am', 'D7'], ['Hm', 'Am'], ['D7', 'Cmaj7'], ['G', 'Am'], ['Cm', 'G'], ['G', 'Cmaj7', 'G', 'Cmaj7'], ['G', 'Cmaj7'], ['Am', 'G'], ['Am', 'D7'], ['Hm', 'Am'], ['D7', 'Cmaj7'], ['G', 'Am'], ['Cm', 'G'], ['G', 'Cmaj7'], ['G', 'Cmaj7'], ['Am', 'G'], ['Am', 'D7'], ['Hm', 'Am'], ['D7', 'Cmaj7'], ['G', 'Am'], ['Cm', 'G'], ['G', 'Cmaj7'], ['G', 'Cmaj7'], ['Am', 'G'], ['Am', 'D7'], ['Hm', 'Am'], ['D7', 'Cmaj7'], ['G', 'Am'], ['Cm', 'G'], ['Cm', 'G'], ['Cm', 'G']]",
