,0,1
3306,Apache,7-m 0- 7-m 0- 7-m 0- 7-m 7-m7 0- 7-m 0- 5- 7-m 7-m7 0- 7-m 3- 7-m 3- 7-m 3- 5- 10- 7-m 7-m7 3- 5- 10- 10-7 3- 5- 10- 7-m 7-m7 3- 7-m 3- 7-m 7-m 0- 7-m 7-m7 0- 7-m 0- 5- 7-m 7-m7 0- 7-m 3- 5- 10- 7-m 7-m7 3- 5- 10- 10-7 3- 5- 10- 7-m
3307,Soldiers Joy,7- 2- 7- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 7- 2- 7- 0- 2- 7- 7- 2- 7- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 7- 0- 7- 2- 7- 0- 2- 7- 2- 7-
3308,Ciao Ciao Bambina,2- 4- 6- 9-7 2- 4- 9-7 2- 6- 4-7 9-7 4- 9-7 2- 6- 4- 9-7 2- 2- 4- 9-7 2- 6- 4- 9-7 2-
3309,Only The Lonely,3- 5-m 10- 10-7 3- 3- 3-7 8- 10- 3- 8- 10- 3- 4- 11- 4- 4- 6-m 11- 11-7 4- 4- 4-7 9- 11- 9- 11- 4- 11- 4-
3310,On The Sunny Side Of The Street,7-7 0- 0-/11 11-m7 4-7 5- 11-m7 10-9 9-m 9-m 2-9 2-7 5- 7-7 0- 7-7 0- 0-/11 11-m7 4-7 5- 11-m7 10-9 9-m 9-m 2-9 2-7 2-m7 7-7 0- 0-M7 0-7 7-m7 0-7 7-m7 5- 2-9 9-m7 2-7 7-7 7-9 7-7 0- 0-/11 11-m7 4-7 5- 11-m7 10-9 9-m 9-m 2-9 2-7 2-m7 7-7 0-
3311,The Searchers,7- 7- 7- 0- 7- 2- 7- 2- 7- 2- 7- 7- 7- 0- 7- 2- 7- 2- 7- 2- 7- 7- 7- 0- 7- 2- 7- 2- 7- 2- 7- 7- 7- 0- 7- 2- 7- 2- 7- 2- 7-
3312,Im Gonna Get Married,7- 0- 7- 7- 0- 2- 9-m7 2- 2- 7- 9-m7 0- 4-7 9- 7- 0- 5- 0- 5- 7- 7- 0- 7- 9- 9- 2- 9- 2- 1- 0- 0- 0- 5- 0- 7- 4-7 4-7 9- 4- 9- 9- 2- 9- 2- 7- 7- 0- 2- 9-m7 2- 2- 7- 9-m7 0- 4-7 9- 7- 0- 0- 5- 0- 7- 7- 0- 7- 9- 9- 2- 9- 2- 1- 0- 0- 0- 5- 0- 7- 4-7 4-7 9- 4- 9- 9- 2- 9- 2- 7- 7- 0- 2- 9-m7 2- 2- 7- 9-m7 0- 4-7 9- 7- 7- 2- 7- 7- 2- 7- 7- 2-
3313,Keep A-Lovin Me,6- 1- 6- 3-m 6- 1- 3-m 6- 1- 6- 3-m 6- 1- 6- 11- 6- 11- 8-m 1- 6- 1- 6- 1- 8- 6- 1- 6- 8-m 8- 3- 1- 3- 6- 1- 6- 1- 6- 1- 6- 11- 6- 1- 11- 8- 1- 6- 1- 6- 6- 11- 6- 1- 3-m 1- 3- 1- 8- 6- 1- 6- 8-m 8- 3- 1- 3- 6- 1- 6- 1- 6- 1- 6- 11- 6- 1- 11- 8- 1- 6- 1- 6-
3314,Theres A Girl,0- 10- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 10- 9-7 5- 0- 7- 0- 5- 0- 2- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 10- 9-7 5- 0- 7- 0- 5- 0- 2- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 0- 5- 7- 0- 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 9-m
3315,Tonight You Belong To Me,9- 4- 9- 9-7 2- 2-m 9- 4- 4-7 9- 4- 4-7 9- 9-7 2- 2-m 9- 4- 4-7 9- 9-7 2-m 2-m 9- 6- 11- 4- 9- 9-7 2- 2-m 9- 4- 4-7 9- 9-7 2-m 2-m 9- 6- 11- 4- 9- 9-7 2- 2-m 9- 4- 4-7 9- 9- 4- 9-
3316,Crazy Country Night,7- 0-add9 7- 0-add9 7- 0-add9 7- 0-add9 7- 0-add9 7- 2- 0-add9 7- 7- 0-add9 7- 0-add9 7- 0-add9 7- 0-add9 7- 2- 0-add9 7- 2- 0-ADD9 7- 2- 0-ADD9 7- 2- 0-ADD9 7- 2- 0-ADD9 7- 0-add9 7- 0-add9 7- 0-add9 7- 0-add9 7- 2- 0-add9 7-
3317,Endlessly,5- 10- 5- 0- 5- 0- 10- 5- 10- 5- 10- 10-m 5-m 5- 2-m 10-m 5- 7-m 5- 5- 10- 5- 10- 5- 10- 7-m 1- 5- 2-m 10-m 5- 7-m 5- 10- 5- 0- 10- 0- 5- 10- 2-m 2-m7 10- 7- 0- 5- 10- 5- 10- 5- 10- 1- 5- 2-m 10- 7-m 10- 5- 10- 5- 10- 5-
3318,Hurtin Inside,6- 1- 1- 1-m 1- 6- 1- 8- 6- 1- 1- 1- 6- 1- 8- 6- 1- 6- 1- 3- 8- 6- 1- 6- 1- 8- 6- 1- 1- 6- 1- 6- 1- 8- 1- 6- 1- 3- 8- 5- 6- 1- 6- 1- 8- 6- 1- 8- 6- 1- 8- 1- 8- 6- 1-
3319,Thats How Much I Love You,7- 0- 7- 2-7 7- 0- 7- 2-7 7- 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 7- 0- 7- 2-7 7-
3320,Thats How Much I Love You,0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0-
3321,Theres No Wings On My Angel,2- 2-7 7- 2- 9-7 2- 2- 2-7 7- 2- 9-7 2- 2-7 7- 2- 9- 4-7 9- 9-7 2- 2-7 7- 2- 9-7 2- 2- 2-7 7- 2- 9-7 2- 2- 2-7 7- 2- 9-7 2- 2-7 7- 2- 9- 4-7 9- 9-7 2- 2-7 7- 2- 9-7 2-
3322,Theres No Wings On My Angel,0- 0-7 5- 0- 7-7 0- 7-7 0- 0-7 5- 0- 7-7 0- 0-7 5- 0- 7- 2-7 7- 7-7 2-m 7-7 0- 0-7 5- 0- 7-7 0- 0-7 5- 0- 7-7 0- 7-7 0- 0-7 5- 0- 7-7 0- 0-7 5- 0- 7- 2-7 7- 7-7 2-m 7-7 0- 0-7 5- 0- 7-7 0-
3323,What Is Life Without Love,5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 5- 10- 0-7 5- 10- 0-7 5-
3324,What Is Life Without Love,0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 0- 5- 7-7 0- 5- 7-7 0-
3325,Im Thinking Tonight Of My Blue Eyes,5- 10- 0-7 5- 10- 0-7 5- 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 10- 0-7 5- 5- 10- 0-7 5- 10- 0-7 5-
3326,It Makes No Difference Now,7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 0- 7- 2-7 7-
3327,Seven Years With The Wrong Woman,2- 7- 2- 9-7 2- 7- 2- 2-7 7- 2- 9-7 2- 7- 2- 9-7 2- 7- 2- 2-7 7- 2- 9-7 2- 7- 2- 9-7 2- 7- 2- 2-7 7- 2- 9-7 2-
3328,Seven Years With The Wrong Woman,0- 5- 0- 7-7 0- 5- 0- 0-7 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 0-7 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 0-7 5- 0- 7-7 0-
3329,Ill Hold You In My Heart,2- 7- 2- 9-7 2- 7- 2- 9-7 2- 7- 2- 4-7 9-7 2- 7- 2- 9-7 2- 7- 2- 4-7 9-7 2- 7- 2- 9-7 2-
3330,Ill Hold You In My Heart,0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 2-7 7-7 0- 5- 0- 7-7 0- 5- 0- 2-7 7-7 0- 5- 0- 7-7 0-
3331,Lovable And Sweet,3- 0-7 5- 5-7 10- 3- 10- 3- 10- 3- 3-7 8- 8-m 5-7 10-7 3- 10- 3- 3-7 8- 8-m 5-7 10- 3- 0-7 5- 5-7 10-7 3- 10-11 10- 3- 0-7 5- 5-7 10- 3- 10- 3- 10- 3- 0-7 5- 10- 3- 0-7 5- 5-7 10-7 3- 3- 0-7 5- 5-7 10- 3- 10-11 10- 3- 0-7 5- 5-7 10- 3- 10- 3- 10- 3- 0-7 5- 10- 3- 0-7 5- 5-7 10-7 3- 10- 3-
3332,Candy Kisses,7-7 0- 0-7 5- 0- 2-7 7-7 0- 0-7 5- 0- 7-7 0- 0-7 5- 0- 2-7 7-7 0- 0-7 5- 0- 7-7 0- 5- 0- 2-7 7-7 0- 0-7 5- 0- 7-7 0- 7-7 0- 0-7 5- 0- 2-7 7-7 0- 0-7 5- 0- 7-7 0- 0-7
3333,Candy Kisses,2-7 7- 7-7 0- 7- 9-7 2-7 7- 7-7 0- 7- 2-7 7- 7-7 0- 7- 9-7 2-7 7- 7-7 0- 7- 2-7 7- 2-7 7- 7-7 0- 7- 9-7 2-7 7- 7-7 0- 7- 2-7 7- 7-7 0- 7- 9-7 2-7 7- 7-7 0- 7- 2-7 7-
3334,Cry Baby Heart,0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0- 5- 7-7 0-
3335,Lonely Side Of Town,9- 4-7 9- 2- 9- 2- 9- 4-7 9- 4-7 9- 2- 9- 2- 9- 4-7 9- 4-7 9- 2- 9- 2- 9- 4-7 9- 4-7 9- 2- 9- 2- 9- 4-7 9-
3336,Sweet Dreams,
3337,One Summer Night,1-m 9- 4- 6-m 11- 1-m 11-m 9- 2- 4- 9- 9- 2- 4- 9- 9- 2- 4- 9- 2- 9- 4- 9- 2- 4- 9- 2- 4- 9- 2- 4- 9- 2- 9- 9-7 2- 9- 2- 4- 3- 4- 4-7 9- 2- 4- 9- 2- 4- 9- 2- 4- 6- 8-m 9-m 2- 2- 9-
3338,My Heart Sings,7- 0-m 0-m 1- 0-m 7-m7 8- 5-m 7-m7 0- 0- 8- 3- 0- 5- 10- 3- 8- 3- 11- 4- 11- 4- 4-7 9- 9-m7 4- 4-7 9- 11- 11-7 4- 1-m 8-m7 9- 6-m 8-m7 11- 4- 1-m 1- 6-m 9- 4- 1- 6- 11- 4- 11- 11-7 4- 1-m 9- 11- 4-
3339,Big Man,7- 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 7- 0- 7- 2-7 7- 7- 0- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 7- 0- 7- 2-7 7- 7- 0- 7- 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 7- 0- 7- 2-7 7- 2-7 7-
3340,Heeby Jeebies,5- 10- 5- 10- 5- 5- 10- 5- 0- 5- 5- 10- 5- 5- 10- 5- 0- 5- 5- 10- 5- 5- 10- 5- 0- 5- 5- 10- 5- 0- 10- 5- 5- 10- 5- 5- 10- 5- 5- 10- 5- 0- 5- 5- 7-m7 5- 10- 5- 5- 10- 5- 0- 5-
3341,Nell Flahertys Drake,7-7 5- 7- 0- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 0- 5- 0- 9-m 7- 0- 5- 0- 7- 0-
3342,Okanda Djur,7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 0- 9-7 2-m 7-7 0- 9-7 2-m 7-7 0- 9-m 2-m 7- 0- 7- 2-7 7-7 4-m7 9-7 2-m 7-7 4-m7 9-7 2-m 7-7 0- 7- 9-m 2-m 0- 5- 7-7 0- 7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 7- 10-dim 9-m7 2-7 7- 10-dim 9-m7 2-7 11-7 4-m 9- 2-7 7- 0- 7- 5-7 4-7 9-7 2-7 7- 0- 9-7 2-m 7-7 0- 9-7 2-m 7-7 0- 9-m 2-m 7- 0- 7- 2-7 7-7 4-m7 9-7 2-m 7-7 4-m7 9-7 2-m 7-7 0- 7- 9-m 2-m 0- 5- 7-7 0-
3343,Goodnight My Love,1- 10-m 3-m 8- 5-m 10-m 3-m 1- 10-m 3-m 8- 1- 10-m 3-m 5-m 1- 10-m 3-m 8- 1- 10-m 3-m 8- 1- 10-m 3-m 8- 3-m 0-m 1- 10-m 3-m 8- 1- 10-m 3-m 0-m 1- 10- 0- 10- 4- 5- 0-m 5- 0- 5- 0-m 1- 5- 10-m 3- 8- 3- 8- 3- 8- 3- 8- 5- 5-m 1- 1- 10-m 3-m 8- 1- 10-m 3-m 5-m 1- 10-m 3-m 8- 1- 10-m 3-m 8- 9- 2- 2- 11-m 4-m 9- 2- 11-m 4-m 9- 2- 11-m 4-m 11-m 9- 6- 3- 2- 2- 7- 1- 9- 2-
3344,Answer Me,6- 1- 11- 1- 6- 1- 11- 6- 11- 1- 6- 1- 6- 1- 6- 1- 5-m 11- 11-m 6- 11- 1- 6- 1- 6- 10- 10-m 6- 10-m 6- 10-m 11- 5-m 8- 1- 1- 6- 1- 11- 6- 11- 6- 1- 7- 2- 7- 2- 0- 7- 0- 2- 7- 2- 7-
3345,Im Gone,11- 9- 8-m 9- 4- 11- 4- 9- 11- 9- 4- 11- 9- 11- 11- 4- 9- 11- 9- 4- 11- 2- 1-m7 9- 4- 6- 11- 9- 8-m7 11- 11- 4- 9- 11- 9- 4- 11- 4- 9- 11- 9- 4- 9- 9- 11- 9- 4- 2- 1-m7 9- 4- 6- 11- 9- 8-m7 11- 11- 4- 9- 11- 9- 4- 11- 9- 4-
3346,Caminito Del Indio,9-m 4-7 9- 7-7 0- 0- 4-7 9-m 4-7 9-m 9-m 4-7 9- 7-7 0- 0- 4-7 9-m 4-7 9-m 0- 5- 0- 4-7 9-m 4-7 9-m 0- 5- 0- 4-7 9-m 4-7 9-m 9-m 4-7 9-m 5- 0- 0- 4-7 9-m 4-7 9-m 9-m 4-7 9- 5- 0- 0- 4-7 9- 4-7 9-m
3347,Duerme Negrito,0- 0- 7-7 0- 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 0- 7-7 0- 0- 0- 7-7 0- 0- 7-7 0-
3348,Hay Leña Que Arde Sin Humo,4-m 11-7 4-m 4-m 11-7 4-m 11-7 4-m 11-7 4-m 4-m 11-7 4-m 4-m 11-7 4-m 11-7 4-m 11-7 4-m 4-m 11-7 4-m 4-m 11-7 4-m 11-7 4-m 11-7 4-m 0-7 11-7 4-m
3349,Preguntitas Sobre Dios,2- 9-7 2- 9-7 2-m 9-7 2-m 7-m 2-m 10- 9-7 2-m 2-m 9-7 2-m 7-m 2-m 10- 9-7 2-m
3350,Recuerdos Del Portezuelo,0- 7-7 0- 9-7 2-m 7-7 0- 4-7 9-m 4-7 9-m 9-7 2-m 7-7 0- 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0-
3351,Tierra Querida,7-7 0- 7-7 0- 2-m 9-m 4-7 9-m 9-7 2-m 9-7 2-m 2-m 9-m 4-7 9-m
3352,Alma De Cristal,4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 1-m 6-m 11-7 4- 0- 4- 0- 4- 1-m 6-m 11-7 4- 0- 11-7 4-
3353,Decidete,0- 2-m 4-m 0-dim 2-m 7-7 2-m 7-7 0- 2-m 7-7 0- 9-7 2-m 7-7 2-m 4-7 9-m 0-7 5- 5-m 0- 10- 9-7 2-m 7-7 0- 9-7 2-m 2-m 4-7 9-m 0-7 5- 5-m 0- 10- 9-7 2-m 7-7 0-
3354,Gema,4-m 2- 0- 11-7 0- 11-7 0- 11-7 9-m 11-7 4- 4- 11-7 4- 11-7 4- 11-7 4- 11-7 4- 4-7 9- 11-7 4- 1-7 6-m 11-7 4- 4-7 9- 11-7 4- 1-7 6-m 11-7 4-
3355,Gema,4-m 2- 0- 11-7 0- 11-7 0- 11-7 9-m 11-7 4- 11-7 4- 11-7 4- 4-dim 11-7 6-m 11-7 6-m 11-7 6-m 11-7 4- 11-7 4- 11-7 4- 4-7 9- 11-7 4- 4-dim 6-m 11-7 4- 4-7 9- 11-7 4- 4-dim 6-m 11-7 4-
3356,Gema,4-m 2- 0- 11-7 4-m 2- 0- 11-7 0- 11-7 0- 11-7 9-m 11-7 4- 4- 11-7 4- 11-7 4- 8-m 7-m 6-m 11-7 6-m 11-7 6-m 11-7 6-m 8-m 7-m 6-m 4- 11-7 4- 11-7 4- 4-7 9- 9-m 4- 8-m 7-m 6-m 11-7 4- 9- 9-m 4- 8-m 7-m 6-m 11-7 4- 8-m 7-m 6-m 11-7 6-m 11-7 6-m 11-7 6-m 8-m 7-m 6-m 4- 11-7 4- 11-7 4- 4-7 9- 9-m 4- 8-m 7-m 6-m 11-7 4- 9- 9-m 4- 8-m 7-m 6-m 11-7 4- 11-7 4- 11-7 4- 11-7 4-
3357,Despedida,9- 4-7 9- 9- 6-7 11- 2- 9- 6-7 4-7 9- 8-7 6- 8-7 6- 4-7 9- 4-7 9-
3358,Despedida,9- 4-7 9- 9- 6-7 11- 2-m 9- 6-7 4-7 9- 8-7 6-m 8-7 6-m 4-7 9- 4-7 9-
3359,El Preso,5-m 0-m 7-7 0-m 0-m 7-7sus4 3-6 3-7 2-7 1-7 0-7 0-7 5-m 7-7 0-m 8-7 7-7 0-m 7-7 0-m 7-7sus4 3-6 3-7 2-7 1-7 0-7 0-7 5-m 7-7 0-m 8- 7-7 0-m 10- 3- 10- 3- 7-7 0-m 7- 7-7 3-6 7-7 0-m 5-m 0-m 7-7 0-m 0-m 7-7sus4 3-6 3-7 2-7 1-7 0-7 0-7 5-m 7-7 0-m 8-7 7-7 0-m 7-7 0-m 7-7sus4 3-6 3-7 2-7 1-7 0-7 0-7 5-m 7-7 0-m 8- 7-7 0-m 10- 3- 10- 3- 7-7 0-m 7- 7-7 3-6 7-7 0-m 0-m7 7-7sus4 3-6 5-m7 7-7 0-m
3360,Esperanza Inútil,4-7 9-m 4-7 9-m 9-7 2-m 4-7 9-m 11-7 4-7 9- 4-dim 4-7 11-m 4-7 9- 9-7 2- 2-m 9- 4-dim 11-m 4-7 9-
3361,La Cuartelera,2- 9-7 2- 2- 7- 9-7 2- 9-7 2- 2-7 7- 9-7 2- 9-7 2- 2- 9-7 2- 2- 7- 9-7 2- 9-7 2- 2-7 7- 9-7 2- 9-7 2-
3362,La Nochera,7- 9- 2-7 7- 4- 9- 2-7 7- 0- 7- 2-7 7- 7-7 0- 2-7 7- 4- 9- 2-7 7- 0- 7- 2-7 7-*
3363,El Tísico,2-m 9- 2-m 7-m 2-m 9- 2-m 9-M# 9- 2-m 9- 2-m 7-m 2-m 9- 2-m 4- 9- 2-m 0- 5- 9- 2-m 0- 5- 9- 2-m 7-m 2-m 9- 2-m 7-m 2-m 9-
3364,Lejano Amor,6-m 6-m 0-M# 6-m 0-M# 6-m 5-M# 6-7 11-m 2- 6-m 0-M# 6-m 4- 9- 4- 11-m 6-m 0-M#
3365,Dos Almas,2-m 7-m 9-7 2-m 4-7 9-7 2-m 7-m 9-7 2-m 4-7 9-7 2-m 7-m 0-7 5- 4-7 9-7 10- 0- 10- 9-7 7-7 9-7 2-m 4-7 9-7 2-m 7-m 0-7 5- 4-7 9-7 10- 0- 10- 9-7 7-7 9-7 2-m 4-7 9-7 2-m 4-7 9-7 2-m
3366,Sinceridad,9-7 2-m 5-m 0- 9-7 2-m 5-m 7-7 0- 9-7 2-m 5-m 0- 9-7 2-m 5-m 7-7 0- 4-m 11-7 4-m 11-7 4-m 7- 4-m7 9-m 2-7 2-9 2- 7-7 9-7 2-m 5-m 0- 9-7 2-m 5-m 7-7 0-
3367,A Grito Abierto,4- 11-7 4- 4- 11-7 4- 4-7 9- 4- 11-7 4- 11-7 4- 11-7 4- 4-7 9- 4- 11-7 4- 4- 11-7 4- 11-7 4- 11-7 4- 4-7 9- 4- 11-7 4-
3368,El Chihuahua,7- 2-7 7- 2-7 7- 0- 7- 2-7 7- 2-7 7- 2-7 7-
3369,El Jinete,4-m 9-m 4-m 11-7 4-m 4-m 9-m 4-m 11-7 4-m 9-m 4-m 9-m 4-m 9-m 4-m 11-7 4-m 9-m 4-m 11-7 4-m 9-m 4-m 11-7 4-m
3370,El Jinete,5-m 1-7 10-m7 0-7 5-m 10-m 5-m 0-7 5-m 5-m 5-m7 10-m 10-m7 5-m 0-7 5-m 10-m 5-m 10-m 5-m 10-m 5-m 0-7 5-m
3371,Entre Copa Y Copa,0- 0-7 5- 7-7 0- 0- 7-7 0- 7-7 0- 7-7 0- 0- 7-7 0- 7-7 0- 0- 7-7 0- 7-7 0- 0- 0-7 5- 7-7 0- 0- 7-7 0- 7-7 0- 7-7 0- 0- 7-7 0- 7-7 0- 0- 7-7 0- 7-7 0-
3372,Gorrioncillo Pecho Amarillo,2- 9- 4-7 9- 2- 9- 2- 4-7 2- 4-7 2- 4-7 9- 2- 9- 2- 4-7 2- 4-7 2- 4-7 9- 4-7 2- 4-7 9- 2- 4-7 2- 4-7 9- 2- 9- 4-7 9- 2- 9- 2- 4-7 2- 4-7 2- 4-7 9- 4-7 2- 4-7 9- 2- 4-7 2- 4-7 9-
3373,La Del Rebozo Blanco,2-m 9-7 2-m 5- 0-7 5- 9-7 2-m 4-7 9-7 2-m 9-7 2-m 5- 0-7 5- 9-7 2-m 4-7 9-7 2-m 10- 9-7 2- 2-7 7- 9-7 2- 9-7 2- 2-m 9-7 2-m 5- 0-7 5- 9-7 2-m 4-7 9-7 2-m 9-7 2-m 5- 0-7 5- 9-7 2-m 4-7 9-7 2-m 10- 9-7 2- 2-7 7- 9-7 2- 9-7 2-
3374,La Del Rebozo Blanco,4-m 11-7 4-m 7- 2-7 7- 11-7 4-m 6-7 11-7 4-m 11-7 4-m 7- 2-7 7- 11-7 4-m 6-7 11-7 4-m 4-m 0- 11-7 4- 4-7 9- 11-7 4- 11-7 4- 4-m 11-7 4-m 4-m 11-7 4-m 7- 2-7 7- 11-7 4-m 6-7 11-7 4-m 11-7 4-m 7- 2-7 7- 11-7 4-m 6-7 11-7 4-m
3375,La Espiga,0- 0-7 5- 7-7 0- 5- 7-7 0- 0-7 5- 7-7 0- 5- 7-7 0- 7-7 0- 2-7 7-7 0- 0-7 5- 7-7 0- 5- 7-7 0- 0-7 5- 7-7 0- 5- 7-7 0- 7-7 0- 2-7 7-7 0- 0-7 5- 7-7 0- 5- 7-7 0- 0-7 5- 7-7 0- 5- 7-7 0- 7-7 0- 2-7 7-7
3376,La Malagueña,11-7 4-m 2- 2-7 7- 0- 11-7 4-m 9-m 7- 0- 11-7 4-m 9-m 7- 0- 11-7 11-7 4-m 2- 2-7 7- 0- 11-7 4-m 2- 2-7 7- 0- 11-7 4-m 9-m 7- 0- 11-7
3377,Los Laureles,7- 2-7 11- 8-anDOnarme 7- 2-7 7- 7- 2-7 7- 2-7 7- 7- 2-7 7- 2-7 7- 7- 2-7 7- 2-7 7-
3378,Rogaciano,4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 2- 7- 2- 7- 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 11-7 4-m 2- 7- 2- 7- 11-7 4-m 11-7 4-m
3379,Ruega Por Nosotros,9-m 4-7 9-m 4-7 2-m 9-m 4-7 9-m 4-7 9-m 4-7 2-m 7-7 0- 4-7 9-m 4-7 0- 4-7 9-m 2-m 4-7 9-m 4-7 0- 4-7 9-m 2-m 4-7 9-m 4-7 9-m 4-7 2-m 7-7 0- 4-7 9-m 4-7 0- 4-7 9-m 2-m 4-7 9-m 4-7 0- 4-7 9-m 2-m 4-7 9-m 4-7 9-m 4-7 2-m 7-7 0- 4-7 9-m
3380,Abril En Portugal,2- 7-m 9-7 2- 9-7 2- 9-7 2- 2-m 7-m 9-7 2- 2- 9-7 2- 9-7 2-
3381,Abril En Portugal,0-m 0-m7 0-m6 8- 7-7 7-9 7-7 7-7+5 0- 7-7 0- 7-7 0- 0-m 0-m7 0-m6 8- 7-7 7-9 7-7 7-7+5 0- 7-7 0- 7-7 0-
3382,Amor Indio,2-m 9-7 2- 4-m 9-7 2-m 4-m 9-7 2- 6-7 11-m 4-7 4-m 9-7 4-m 9-7 2- 2-7 7- 7-m 2- 4-m 9-7 2-
3383,Déjalo Pasar,9-m 5- 2-m 7- 0- 5- 11-7 4-7 9-7 2-m 11-7 4-7 2-m 9-m 11-7 4-7 9-m
3384,Fíjate Cómo Hablas,0-m 10- 8- 7- 0-m 10- 8- 7- 8- 7- 8- 7- 8- 7- 8- 7- 0-m 10- 8- 7- 0-m 10- 8- 7- 0-m 10- 8- 7- 0-m 10- 8- 7- 8- 7- 8- 7-
3385,Me Sobra Corazón,2-m 9-7 2-m 2-7 7-m 2-7 7-m 9-7 7-m 9-7 2-m 2-7 7-m 2-m 4-7 9-7 2- 4-m 9-7 2- 0-dim 4-m 9-7 4-m 9-7 2- 11-m 4-m 9-7 2- 0-dim 9-7 6-7 11-7 4-m 2- 9-7 2-
