,0,1
3888,Catch The Wind,0- 5- 0- 0- 5- 0- 5- 0- 5- 7- 0- 7- 0- 5- 0- 5- 0- 5- 7- 0- 7- 0- 5- 0- 5- 0- 5- 7- 0- 7- 0- 5- 0- 5- 0- 5- 7- 0- 5- 5- 4-m 5- 5- 2-7 7- 7-/4 7-/5 7-/4 0- 5- 0- 5- 0- 5- 7- 0- 7- 0- 5- 0- 5- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 5- 0-
3889,The Collector,4-m7 9- 9-m7 4-m 4-m7 9- 9-m7 4-m 4-m 9-m 6-7 11-m 5- 10- 4- 9-m7 6-7 11-7
3890,Stand By Me,0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0- 0- 9-m 5- 7- 0-
3891,Dont Call On Me,2- 7- 2- 7- 2- 7- 2- 7- 9- 2- 2- 7- 2- 7- 9- 2- 7- 7-m 2- 7- 9- 2- 7- 7-m 2- 2- 7- 2- 7- 9- 2- 2- 7- 2- 7- 9- 2- 2- 7- 2- 7- 9- 2- 2- 7- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7-
3892,Jackie,7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7- 7-maj7 7-maj7 7- 9-m 2- 9-m 2- 9-m 9-m 9-m7 9-m6 11-7 4-m 11-m 4-m 11-m 4-m 11-m 4-m 9-m7 7- 7- 7-maj7 7-maj7 7- 7-maj7 9-m 2- 9-m 9-m 9-m7 9-m6 2- 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7- 7-maj7 7-maj7 7- 9-m7 2- 9-m7 2- 9-m 9-m 9-m7 9-m6 11-7 4-m 11-m 4-m 11-m 4-m 11-m 4-m 9-m7 7- 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7-m 2-m 7- 7-maj7 7-maj7 7- 9-m7 2- 9-m7 2- 9-m 9-m 9-m7 9-m6 11-7 4-m 11-m 4-m 11-m 4-m 11-m 4-m 9-m7 7-
3893,The Wind Cries Mary,3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 0- 11- 10- 5- 0- 11- 10- 5- 0- 11- 10- 5- 7- 10- 3- 4- 5- 7- 10- 3- 4- 5- 3-/7 4-/8 5-/9 3- 4- 5- 3-/7 4-/8 5-/9
3894,I Wish I Knew How It Would Feel To Be Free,9- 6-m 2- 9- 9- 6-m 11- 4- 9- 6-m 2- 9- 9- 6-m 4- 9- 9- 6-m 2- 9- 9- 6-m 11- 4- 9- 6-m 2- 9- 9- 6-m 4- 9- 9- 6-m 2- 9- 9- 6-m 11- 4- 9- 6-m 2- 9- 9- 6-m 4- 9- 9- 6-m 2- 9- 9- 6-m 11- 4- 9- 6-m 2- 9- 9- 6-m 4- 9- 9- 6-m 2- 9- 9- 6-m 11- 4- 9- 6-m 2- 9- 9- 6-m 4- 9-
3895,I Wish I Knew How It Would Feel To Be Free,5- 9-7 2-m 5- 10- 0-9 5- 10- 5- 0- 7-7 0-7 5- 9-7 2-m 5-7 10- 0-9 5- 11-dim 5- 9-7 2-m 11-dim 5- 0-9sus4 5- 5- 9-7 2-m 5- 10- 0-9 5- 10- 5- 0- 7-7 0-7 5- 9-7 2-m 5-7 10- 0-9 5- 11-dim 5- 9-7 2-m 11-dim 5- 0-9sus4 5- 5- 9-7 2-m 5- 10- 0-9 5- 10- 5- 0- 7-7 0-7 5- 9-7 2-m 5-7 10- 0-9 5- 11-dim 5- 9-7 2-m 11-dim 5- 0-9sus4 5- 5- 9-7 2-m 5- 10- 0-9 5- 10- 5- 0- 7-7 0-7 5- 9-7 2-m 5-7 10- 0-9 5- 11-dim 5- 9-7 2-m 11-dim 5- 0-9sus4 5- 11-dim 5- 9-7 2-m 11-dim 5- 0-9sus4 5-
3896,Are You Experienced,8- 1- 8- 1- 8- 4- 4- 8- 1- 8- 1- 8- 9- 4- 8- 4- 8- 4- 1- 8- 4- 1- 8- 4- 1- 8- 1- 8- 4- 8- 1- 8-
3897,Do You Wanna Dance,9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 4- 9- 2- 9- 2- 9- 4- 9- 4-
3898,Burning Of The Midnight Lamp,5- 2-m 11- 4- 0-maj7 7-maj7 2-7 5- 7- 2- 1- 0- 11- 10- 9- 9-m 2- 9-m 2- 1- 2- 2- 9-m 0- 9-m 4-m 7- 4- 9-m 9-m
3899,Burning Of The Midnight Lamp,5- 2-m 11-m 4- 0- 7- 2- 5- 6- 7- 5- 6- 7- 5- 6- 7- 5- 2-m 11-m 4- 0- 7- 2- 5- 6- 7- 5- 6- 7- 5- 6- 7- 5- 6- 7- 7- 5- 2-m 11-m 4- 0- 7- 2- 5- 6- 7- 5- 6- 7- 5- 6- 7-
3900,Girl Dont Tell Me,9- 0- 2- 9- 9- 0- 2- 9- 4- 9- 4- 9- 4- 6-m 1-m 6-m 1-m 11- 2- 9- 0- 2- 9- 9- 0- 2- 9- 4- 9- 4- 9- 4- 6-m 1-m 6-m 1-m 11- 2- 6-m 1-m 6-m 1-m 6-m 1-m 6-m 1-m 6-m 1-m 6-m 4- 9- 9- 0- 2- 9- 9- 0- 2- 9- 4- 9- 4- 9- 4- 6-m 1-m 6-m 1-m 11- 2-
3901,Girl Dont Tell Me,9- 0- 2- 9- 9-sus2 9- 9-sus2 9- 0- 2- 9- 9-sus2 9- 9-sus2 4- 9- 4- 9- 4- 4-7 6-m 1-m 6-m 9- 11-7 2- 9- 0- 2- 9- 9-sus2 9- 9-sus2 9- 0- 2- 9- 9-sus2 9- 9-sus2 4- 9- 4- 9- 4- 4-7 6-m 1-m 6-m 9- 11-7 2- 11-m 1-m 6-m 1-m 11-m 1-m 2- 6-m 11-m 1-m 6-m 4- 9- 9-sus2 9- 9-sus2 9- 0- 2- 9- 9-sus2 9- 9-sus2 9- 0- 2- 9- 9-sus2 9- 9-sus2 4- 9- 4- 9- 4- 4-7 6-m 1-m 6-m 9- 11-7 2- 11-m 1-m 6-m 1-m 11-m 1-m 2- 6-m 11-m 1-m 6-m 4- 9- 9-sus2 11-m 1-m 6-m 4- 9- 9-sus2 9-
3902,Caledonia Mission,7-7 7- 0- 7- 0- 7- 2- 4-m 2- 0- 2- 4-m 2- 0- 2- 7-7 2- 0- 7- 7-7 7- 0- 7- 7-7 0- 7- 2- 4-m 2- 0- 2- 4-m 2- 0- 2- 7-7 2- 0- 7- 7-7 7- 0- 7- 0- 7- 2- 4-m 2- 0- 2- 4-m 2- 0- 2- 7-7 2- 0- 7-
3903,All Alone Am I,2-m 10- 0- 9-m 10- 7-m7 9-7 2-m 10- 0- 9-m 7-m7 0-7 5- 7-m7 5- 2-m 9-aug 2-m7 2-m6 2-m 10- 9-7 2-m 9-aug 2-m7 2-m6 2-m 10- 9-7 2-m 10- 0- 9-m 10- 7-m7 9-7 2-m 10- 0- 9-m 7-m7 0-7 5- 7-m7 5- 2-m 9-aug 2-m7 2-m6 2-m 10- 9-7 2-m 9-aug 2-m7 2-m6 2-m 10- 0- 2-m 10- 0- 9-m 10- 7-m7 9-7 2-m 10- 0- 9-m 7-m7 0-7 5-
3904,All Alone Am I,2-m 0- 10- 9- 2-m 0- 10- 0- 5- 5- 2-m 5- 0- 10- 2-m 10- 9- 2-m 0- 10- 9- 2-m 0- 10- 0- 5- 2-m 10- 9- 2-m 0- 10- 9- 2-m 0- 10- 0- 5-
3905,Jupiters Child,0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 10- 5- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 5- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 3- 2-7 7- 5- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 5- 9-m/4 5- 9-m/4 5- 9-m/4 5- 7- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 0- 0- 0-7 10- 0- 0-7 10- 0- 0-7 10- 0- 3- 5- 3- 5-
3906,Peanuts,7- 4-m 5- 2- 7- 4-m 9- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 0- 9-m7 0- 7- 2- 7- 9- 9-7 2- 2-7 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 7- 4-m 9- 2- 7- 4-m 0- 2- 7- 4-m 9- 2- 7- 0- 7- 7-7 0- 9-m7 0- 7- 2- 7- 9- 9-7 2- 2-7 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 0- 7- 0- 2- 7- 7- 4-m 9- 2- 7- 4-m 0- 2- 7- 4-m 9- 2- 7- 0- 7-
3907,Animal Crackers,0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 0- 7- 5- 0- 7- 5- 0- 5- 0- 5- 7- 0- 0- 7- 5- 0- 7- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 7- 5- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 7- 5- 0- 7- 0- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0-
3908,Easy To Be Hard,0- 9- 0- 9- 0- 9- 2- 4-m 9- 2- 11-m 2- 2-7 0- 9- 0- 9- 2- 4-m 9- 2- 11-m 2- 2-7 7- 2-m7 7- 2-m7 7- 2-m7 7- 2-m7 4-m 9-7 4-m 9-7 4-m 9-7 2- 0- 0- 9- 0- 9- 2- 4-m 9- 2- 11-m 2- 2-7 7- 2-m7 7- 2-m7 7- 2-m7 7- 2-m7 4-m 9-7 4-m 9-7 4-m 9-7 2- 0- 0- 9- 0- 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 2- 4-m 9- 11-m
3909,The Letter,4-m 0- 2- 4-m 4-m 0- 2- 4-m 4-m 0- 2- 4-m 4-m 0- 2- 4-m 7- 2- 0- 7- 2- 7- 2- 0- 7- 2- 11-7 4-m 0- 2- 4-m 4-m 0- 2- 4-m 11-7 4-m 11-7 4-m
3910,Soul Deep,9- 2- 9- 9- 2- 4- 9- 9- 2- 4- 9- 9- 2- 9- 2- 9- 9- 2- 9- 9- 2- 4- 9- 6-m 2- 9- 4- 9- 4- 9- 9- 2- 4- 9- 9- 2- 4- 9- 2- 4- 1-m 9- 11- 4- 1-m 9- 2- 4- 4-7 9- 2- 9- 9- 2- 9-
3911,The Christmas Song,0-6 2-m7 4-m7 5-maj7 4-m7 2-m7 0-6 7-m7 0-7 5-maj7 10-9 0-6 10-9 9-m7 6-m7 5-7 4-maj7 5-m7 10-9 3-maj7 2-m7 1-9 0-6 2-m7 4-m7 5-maj7 4-m7 2-m7 0-6 7-m7 0-7 5-maj7 10-9 0-6 10-9 9-m7 6-m7 5-7 4-m7 3-9 2-m7 3-9 0-6 7-m7 0-7 5-maj7 7-m7 0-7sus 0-7 5-maj7 5-m7 10-7sus 10-7 3-maj7 2-7 7-7 0-6 2-m7 4-m7 5-maj7 4-m7 2-m7 0-6 7-m7 0-7 5-maj7 10-9 0-6 10-9 9-m7 6-m7 5-7 4-m7 3-9 2-m7 7-7 0-6
3912,The Christmas Song,0- 2-m6 4-m7 9-m/5 0- 7-m7 0-7 5- 8-dim 9-m 8-dim 0-/7 11- 4-maj7 10-7/5 7- 0- 2-m7 4-m 9-m/5 0- 7-m7 0-7 5- 8-dim 9-m 8-dim 0-/7 11- 4-m 9-m 2-m7 2-m7/7 0- 7-m7 9-m7/5 10-/7 7-m/0 9-m7/5 8-/5 8-/10 10-/3 2-7 2-dim 7- 0- 2-m6 4-m7 9-m/5 0- 7-m7 0-7 5- 8-dim 9-m 8-dim 0-/7 6-m7 5- 0-/7 2-m/7 0-maj7
3913,When The Grass Grows Over Me,7- 2-7 7- 0- 2-7 7- 0- 7- 2-7 7- 0- 7- 9-7 2-7 7- 0- 7- 2-7 7- 0- 2-7 7- 0- 7- 2-7 7- 0- 7- 9-7 2-7 7- 0- 7- 2-7 7-
3914,If My Heart Had Windows,7- 9- 7- 0- 4- 9- 9-sus4 9- 0- 2- 7- 7- 7-7 7- 7-7 2- 7- 2-7 7- 9- 9-7 2- 7- 7-7 7- 7-7 2- 7-
3915,Alone At Last,7- 9-m 7-7 0- 0-7 7- 9-m 7-7 0- 0-7 5- 2-m7 9-m 5- 2-m7 2-m 7- 7-7 7- 7-m7 7- 7-7 9-m 7-7 0- 0-7 5- 2-m7 9-m 7-7 7- 7-7 4-m 4-7 4-m 4-7 4-m7 5- 2-m7 2-m 0- 5- 9-m7 5- 7- 5- 7-7 0- 7- 7-7 9-m 7-7 0- 0-7 5- 2-m7 9-m 7-7 7- 7-7 4-m 4-7 4-m 4-7 4-m7 5- 2-m7 2-m 0- 5- 9-m7 5- 7- 5- 9-m 7-7 0-
3916,Hard Travelin,7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7- 7- 0- 7- 2-7 7- 7-7 0- 0-7 2-7 7-
3917,Hats Off To Larry,9-m 7- 5- 4- 9-m 7- 5- 4- 4- 9- 1-m 2- 2-m 9- 9-7 2- 2-m 9- 4- 9- 2- 9- 4- 4- 5- 7- 0- 4- 9- 1-m 2- 2-m 9- 9-7 2- 2-m 9- 4- 9- 2- 9- 4- 9-m 7- 5- 4- 9-m 7- 5- 4- 9- 1-m 2- 2-m 9- 9-7 2- 2-m 9- 4- 9- 2- 9- 4- 9-
3918,Keep Searchin,9-m 7- 9-m 0- 4-7 9-m 7- 9-m 0- 4-7 9- 6-m 2- 4-7 9-m 2-m 9-m 2-m 0- 9-m 0- 9-m 4- 9- 6-m 2- 4-7 9-m 2-m 9-m 2-m 9- 6-m 2- 4-7 9-m 2-m 9-m 2-m 9-m 2-m
3919,When You Walk In The Room,9- 9- 9- 4- 2- 4- 9- 6-m 2- 1-m 4- 9- 9- 9- 4- 2- 4- 9- 6-m 2- 1-m 4- 9- 2- 9- 4- 2- 9- 4- 9- 6-m 11- 4- 4-7 9- 9- 4- 2- 4- 9- 6-m 2- 1-m 4- 9- 2- 1-m 4- 9- 9-
3920,Take Me For What Im Worth,7- 4-m 11-m 0- 7- 4-m 11-m 9-m7 2-7 4-m 11-m 0- 7- 0- 7- 0- 7- 0- 7- 0- 4-m 4-m 11-m 0- 7- 7- 0- 7-
3921,Just Cant Go To Sleep,2-7 7- 2-7 7- 2-7 7- 0- 2-7 7-7 4-m 9-7 2-7 7- 0- 2-7 7-7 4-m 9-7 2-7 7- 4-m 7- 4-m 7- 4-m 9-7 2-7 7- 5- 0- 10- 2-7 7- 0- 2-7 7-7 4-m 9-7 2-7 7- 4-m 7- 4-m
3922,Sam Hill,2- 11-m 2- 9- 2- 11-m 4-m 9- 2- 7- 4-m 9- 2- 7- 2- 9- 2- 11-m 2- 9- 2- 11-m 4-m 9- 2- 7- 4-m 9- 2- 7- 2- 9- 2- 7- 9- 2- 11-m 2- 9- 2- 11-m 4-m 9- 2- 7- 4-m 9- 2- 7- 2- 9- 2- 11-m 4-m 9- 2- 11-m 4-m 9- 2- 11-m 4-m 9- 2-
3923,You Dont Have Very Far To Go,0- 5- 7- 0- 7- 5- 0- 0- 5- 5- 0- 7- 7- 5- 0- 5- 0- 7- 0- 5- 5-
3924,Sing Me Back Home,2- 9- 7- 2- 2- 9- 2- 9- 7- 2- 2- 9- 2- 2- 9- 7- 2- 2- 9- 2- 9- 7- 2- 2- 9- 2- 2- 9- 7- 2- 2- 9- 2- 9- 7- 2- 2- 9- 2- 2- 9- 7- 2-
3925,The Legend Of Bonnie And Clyde,8-7 8- 3- 3- 10- 3- 10- 3- 3-7 8- 3- 10- 3- 10- 3- 10- 3- 3-7 8- 3- 10- 3- 10- 3- 10- 3- 3-7 8- 3- 10- 3- 10- 3- 10- 3- 3-7 8- 3- 10- 3- 10- 3- 10- 3- 3-7 8- 3- 10- 3- 10- 3- 10- 3-
3926,How Long Has This Been Going On,8-dim 9-dim 9-m7 10-6 10-9 10-maj7 11-dim 11-m7b5 0-13 0-7 0-m7 2-6add9 1-9 3-6add9 3-9 6-dim 5-6 5-6add9 5-7 5-9 5-maj7/9 7-m7 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-maj7 10-6 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-maj7 10-6 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-maj7 10-6 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 10-maj7 3-9 10-maj7 3-9 10-maj7 3-9 10-maj7 11-m7b5 11-dim 9-m7 11-m7b5 11-dim 9-m7 11-m7b5 9-m7 11-m7b5 11-dim 9-m7 6-dim 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-9 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-maj7 10-6 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 10-maj7 3-9 10-maj7 3-9 10-maj7 3-9 10-maj7 11-m7b5 11-dim 9-m7 11-m7b5 11-dim 9-m7 11-m7b5 9-m7 11-m7b5 11-dim 9-m7 6-dim 7-m7 9-dim 10-6 0-7 0-m7 5-9 5-7 10-9 3-9 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 5-maj7/9 8-dim 7-m7 6-dim 9-dim 10-6 1-9 0-13 5-6 10-6 1-9 0-13 5-6
3927,Too Much On My Mind,9- 7- 1-m 9-sus2 7-4 1-7sus4 9-4 2- 6-m/1 2-4 4-/11 9- 9-sus2 9- 9-4 9- 9-4 9- 7- 7-4 7- 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 9- 9-sus2 9- 9-4 9- 9-4 9- 7- 7-4 7- 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 1-m 1-7sus4 1-m 2- 6-m/1 4-/11 1-m 1-7sus4 1-m 2- 6-m/1 4-/11 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 9- 9-sus2 9- 9-4 9- 9-4 9- 7- 7-4 7- 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 9- 9-sus2 9- 9-4 9- 9-4 9- 7- 7-4 7- 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 1-m 1-7sus4 1-m 2- 6-m/1 4-/11 1-m 1-7sus4 1-m 2- 6-m/1 4-/11 2- 2-4 2- 2-4 2- 9- 9-4 9- 9-4 9- 9- 9-sus2 9- 9-4 9- 9-4 9- 9-4 9- 9- 9-4 9- 9-4 9- 9-4 9- 9-4 9-
3928,The Day The Rains Came,3-maj7 5- 10- 3- 10- 3- 5- 3-maj7 8- 3-maj7 8- 10- 5-
3929,Waterloo Sunset,10- 4- 9- 10-7 6-m 6- 9- 4- 10-7 9- 4- 10-7 9- 6-m 4- 10- 9- 9- 4- 6- 10- 9- 4- 6- 10- 4- 10-7 9- 4- 10-7 9- 6-m 4- 10- 9- 4- 10-7 9- 4- 10-7 9- 6-m 4- 10- 9- 10-7 11-
3930,Waterloo Sunset,4- 11- 9- 9- 4- 11- 9- 4- 11- 9- 6-m 1-m 6-m 11- 4- 11- 9- 9- 1-m 6-m 6-m 11- 9- 1-m 6-m 6-m 11- 11-7 4- 11- 9- 4- 11- 9- 6-m 1-m 6-m 11- 4- 11- 9- 9- 1-m 6-m 6-m 11- 9- 1-m 6-m 6-m 11- 11-7 4- 11- 9- 4- 11- 9- 6-m 1-m 6-m 11- 4- 11- 9- 11- 11-7
3931,Waterloo Sunset,7- 2- 9-m 9- 4- 0- 0- 11- 2-7 7- 2- 0- 7- 2- 0- 9-m 4- 0- 2- 7- 2- 0- 9- 2- 7- 9- 2- 2- 2-7 7- 2- 0- 7- 2- 0- 9-m 4- 0- 2- 7- 2- 0- 9- 2- 7- 9- 2- 2- 2-7 7- 2- 0- 7- 2- 0- 9-m 4- 0- 2- 7- 2- 0- 2- 2-
3932,Okie From Muskogee,4- 11-7 11-7 4- 4- 11-7 11-7 4- 4- 11-7 11-7 4- 4- 11-7 11-7 4-
3933,Big Sky,2- 0- 7- 5- 0- 7- 2- 0- 7- 5- 0- 7- 2- 0- 7- 5- 0- 7- 2- 0- 7- 2- 0- 7- 2- 0- 7- 5- 10- 7-m 3- 10- 3- 10- 3- 10- 10- 7-m 3- 10- 3- 3- 10- 3- 10- 2- 0- 7- 2- 0- 7- 10- 7- 3- 10-
3934,Animal Farm,9- 7- 2- 9- 9- 7- 2- 9- 4- 9- 4- 9- 4- 9- 4- 9- 7- 2- 9- 2- 7- 2- 9- 2- 9- 7- 2- 9- 9- 7- 2- 9- 9- 2- 9- 7- 2- 9- 2- 9- 7- 2- 9- 7- 2- 9- 9- 7- 2- 9- 4- 9- 9- 7- 2- 9-
3935,Amore Che Vieni Amore Che Vai,9-m 4-7 0- 4-7 9-m 4-7 0- 4-7 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m 9-m 4-7 0- 4-7 9-m 4-7 0- 4-7 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m 9-m 4-7 0- 4-7 9-m 4-7 0- 4-7 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m 9-m 11-7 4-7 9-m 2-m 9-m 4-7 9-m
3936,He,7- 11-m 0- 7- 9-m 4-m 9-m 11-7 0- 0-m 7- 11-m 4-m 6- 11-m 9-m7 2- 7- 4-m 9-m7 2- 9-m7 2- 7- 3- 7- 11-m 9-m7 2- 7-
3937,In The Hills Of Shiloh,0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m 0- 4-m 2- 0- 7- 9-m
3938,Les Champs-Élysées,7- 11-7 4-m 7-7 0- 9-7 2- 2-7 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7- 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7- 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7- 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7- 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7- 7- 11-7 4-m 7-7 0- 7- 9-7 2- 7- 11-7 4-m 7-7 0- 7- 9-7 2-7 7-
3939,Les Champs-Élysées,4- 11-/3 1-m 4-7/11 9- 4-/8 6- 11- 4- 11-/3 1-m 4-7/11 9- 4-/8 6- 11- 4- 11-/3 1-m 4-7/11 9- 4-/8 9- 11- 4- 4- 8-7/3 1-m 4-7/11 9- 4-/8 6- 11- 4- 8-7/3 1-m 4-7/11 9- 4-/8 9- 11- 4- 6-m 11- 4- 11-/3 1-m
3940,Merry Christmas Baby,4- 9- 4- 6-m 8-m 9- 11- 4- 9- 4- 6-m 8-m 9- 11- 9- 6-7 9- 11- 4- 9- 4- 6-m 8-m 9- 11- 4- 9- 4- 6-m 8-m 9- 11-
3941,Christmas Day,4-7 9- 2- 4- 2- 4- 2- 4- 2- 4- 9- 9-7 2- 11- 2- 4- 2- 4- 2- 4- 9- 2- 4- 2- 4- 2- 4- 2- 4- 9- 9-maj7 9-7 2- 2-m 9- 11- 2- 4- 2- 4- 9- 9-7 9- 2- 4- 2- 4- 2- 4- 2- 4- 9- 9-7 2- 2-m 9- 11- 2- 4- 2- 4- 9- 9-7 2- 2-m 9- 11- 2- 4- 2- 4- 9-
3942,Rubber Band,9-m 5- 6- 2-7 7- 5- 2- 9-m 5- 2-7/6 7- 5- 2- 9-m 2- 9-m 2- 7- 9-m 0- 7- 9-m 5- 6- 2-7 7- 5- 2- 11-m 11-m 7- 7- 4-7 8- 4-7 8- 9- 7- 4- 2- 11- 2- 11- 2- 11- 2- 11- 2- 11- 2- 11- 1-m 9- 6-7 8- 1-m 6-7 8- 11-m 9- 6-
3943,There Is A Ship The Water Is Wide,2- 7- 2- 2- 11-m 4-m 9- 9-7 6-m 2-7 11-m 7-6 6-m 9- 2-
3944,Look At That Girl,7- 0- 2- 0- 7- 7- 0- 2- 0- 7-
3945,You Didnt Have To Be So Nice,9- 9-maj7 9-6 9-maj7 9- 9-maj7 9-6 9-maj7 4- 9- 9-maj7 9-6 9-maj7 4- 11- 4- 8-m 9- 9-/11 4- 8-m 9- 9-/11 9- 9-maj7 9-6 9-maj7 4- 9- 9-maj7 9-6 9-maj7 4- 11- 4- 8-m 9- 9-/11 4- 8-m 9- 9-/11
