,0,1,2
701,Workin For A Livin,0,7- 7- 7- 7- 0- 7- 5- 0- 7- 7- 7- 7- 0- 7- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 5- 0- 2- 7- 7- 7- 7- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0-
702,Walking In Jerusalem,0,0- 5- 0- 0- 9-m 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 5- 0- 0- 9-m 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 5- 0- 0- 9-m 0- 7- 0- 0- 7- 0- 0- 7- 0- 0- 5- 0- 0- 9-m 0- 7- 0-
703,Love Shack,0,0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 3- 5- 8- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 10- 0- 10- 0- 10- 0- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 3- 5- 8- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 3- 5- 8- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 0- 7-m7 0- 0- 7-m7 0- 0- 7-m7 0- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0- 0- 7-m7 0- 7-m7 0- 7-m7 0- 7-m7 0-
704,Sweet Soul Sister,1,0-m 8- 3- 10- 7-m 7-m 0- 10- 0- 7-m 0- 10- 0- 7-m 7-m 0- 7-m 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 7-m 7-m 0- 10- 0- 7-m 0- 10- 0- 7-m 7-m 0- 7-m 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 7-sus2 7-sus2 7-sus2 7-sus2 7-sus2 7-sus2 7-sus2 7-sus2 7-sus2 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3-
705,Four Little Diamonds,0,0-/7 0-/10 0- 0- 0-/7 0-/10 0- 0- 0-/7 0-/10 0- 0- 0-/7 0-/10 0- 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 5- 0- 7- 10- 5- 0- 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 5- 0- 7- 10- 5- 0- 0- 10- 5- 0- 8- 3-m 10-m 5-m 8- 3-m 8- 7-m 8- 7-m 8- 7-m 8- 10- 7-/11 0- 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 5- 0-7 7- 10- 5- 0- 0- 10- 5- 0- 8- 3-m 10-m 5-m 8- 3-m 8- 7-m 8- 7-m 8- 7-m 8- 10- 7-/11 0- 0- 0-/7 0-/10 0- 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 5- 0- 7- 10- 5- 0- 0- 0-/7 0-/10 10- 5- 0- 0- 0-/7 0-/10 10- 5- 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0-/7 0-/10 0- 0- 0- 0- 0-
706,Ted,1,0-m 10- 5-m 0-m 3- 10- 8- 7- 0-m 10- 5-m 0-m 3- 10- 0-m 3- 10- 0-m 10- 0-m 8- 3- 10- 3- 7-m 0-m 10- 0-m 8- 3- 10- 3- 10- 0-m 8- 3- 10- 0-m 3- 10- 0-m 10- 0-m 8- 3- 10- 3- 7-m 0-m 10- 0-m 8- 3- 10- 3- 10- 0-m 8- 3- 10- 0-m 0-m 8- 10- 3- 8- 0-m 8- 10- 3- 8-maj7 0-m 3- 10- 0-m 10- 0-m 8- 3- 10- 3- 7-m 0-m 10- 0-m 8- 3- 10- 3- 10- 0-m 8- 3- 10- 0-m 3- 10- 0-m 10- 0-m 8- 3- 10- 3- 7-m 0-m 10- 0-m 8- 3- 10- 3- 10- 0-m 8- 3- 10- 0-m 0-m 8- 10- 3- 8- 0-m 8- 10- 3- 8-maj7 0-m 10- 8-maj7 5- 10-/2 0-m 10- 8-maj7 5-m 10-/2 0-m 10- 8-maj7 5-m 0-m 10-/2 0-m 10- 8- 7-m 5-m7 8-maj7 3- 10- 0-m 0-m 10- 0-m 8- 3- 10- 3- 7-m 0-m 10- 0-m 8-
707,I Want Out,1,0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 5-5 3-5 2-5 10- 0-m 0-m 8- 10- 0-m 5-5 3-5 2-5 10- 0-m 0-m 8- 10- 0-m 10- 5-m 8- 7- 3-5 2-5 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 5-5 3-5 2-5 10- 0-m 0-m 8- 10- 0-m 10- 5-m 8- 7- 3-5 2-5 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 7-m 5- 3- 5- 2- 7-m 3- 5- 2-7 3- 5- 7-m 7-m 3- 5- 2-7 10- 0-m 2- 0-m 3- 10- 0-m 3- 10- 0-m 3- 10- 0-m 3- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8-/0 10- 0-m 8-/0 10- 0-m 8-/0 10- 0-m 8-/0 10- 2-m 10- 0- 2-m 10- 0- 2-m 10- 0- 2-m 10- 0- 2-m
708,Catch My Fall,0,0- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 5- 7- 5- 7- 9-m 2- 9-m 2- 5- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 5- 7- 5- 7- 9-m 2- 9-m 2- 5- 7- 5- 7- 5- 5- 7- 5- 7- 5- 7- 5- 7- 9-m 2- 9-m 2- 5- 7- 5- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 0- 7- 5- 7- 0- 7-
709,The Tide Is High,0,0- 5- 2-m7 7- 0- 5- 7- 0- 2-m7 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 5- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 5- 7- 5- 7- 0- 5- 7- 0- 2-m7 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 5- 7- 5- 7- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 5- 7- 0- 5- 7-
710,You Came,0,4- 6- 6- 11- 4- 6- 11- 4- 6- 11- 4- 6- 3-M7 4- 6- 4- 6- 11- 8- 1-M 11- 6-M 1-M 11- 3- 4- 6- 11- 4- 6- 11- 4- 6- 11- 4- 6- 11- 4- 6- 11- 4- 6- 3-M7 4- 6- 4- 6- 11- 8- 1-M 11- 6-M 1-M 11- 3- 4- 6- 11- 4- 6- 3-M7 4- 6- 4- 6- 3-M
711,Misery And Gin,0,3- 8- 5-7 10- 3- 10- 3- 8- 5-7 10- 3- 10-7 3- 3-7 8- 5-7 8- 10- 3- 8- 7-7 0-m 10- 5- 3- 8- 10- 3- 10-7 3- 8- 5-7 10- 3- 10-7 3- 3-7 8- 5-7 8- 10- 3- 8- 7-7 0-m 10- 5- 3- 8- 10- 3- 10-7 3-
712,Mother,1,0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 8- 10- 0-m 10- 8- 10- 0-m 10- 8- 8- 10- 0-m 10- 8- 10- 7- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 8- 10- 0-m 10- 8- 10- 0-m 10- 8- 8- 10- 0-m 10- 8- 10- 7-
713,Jag Mår Illa,0,0- 1-m 0- 5- 0- 10- 5- 5- 0- 10- 5- 2-m 9-m 10- 5- 2-m 9-m 11-m 0- 5- 0- 10- 5- 5- 0- 10- 5- 2-m 9-m 10- 5- 2-m 9-m 11-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 5- 11-m 7-m 0- 5- 0- 1-m 0- 5- 0- 10- 5- 5- 0- 10- 5- 2-m 9-m 10- 5- 2-m 9-m 11-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 5- 11-m 7-m 0- 5- 10- 5- 11-m 0- 10- 5- 7-m 10- 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 7-m 0- 5- 9-m 7-m 0- 5- 9-m 7-m 0- 9-m 10- 5- 11-m 7-m 0- 5-
714,Blues För Fatumeh,0,0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0-
715,Honestly,0,0- 5- 5-m 0- 7-/11 9-m 5- 7- 0- 5- 7-sus4 7- 0- 7-/11 9-m 7- 5- 5-/7 7- 0- 5- 7- 7-sus4 7- 0- 7-/11 9-m 7- 5- 5-/7 7- 0- 2-m 7- 0- 7-/11 9-m 0-/7 5- 7- 0- 5- 7- 0- 2-m 0- 10-sus2 5-/9 7- 0- 5- 4-m 9-m 7- 5- 0- 2-m 7-sus4 7- 0- 7-/11 9-m 0-/7 5- 7- 0- 5- 7- 0- 2-m 0- 10-sus2 5-/9 7- 0- 5- 4-m 9-m 5- 0- 7- 0- 5- 0- 5- 4-m 9-m 7- 5- 0- 5- 5-m 0-add9
716,Nothing Can Come Between Us,1,0-m9 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 5-dim7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7 0-m9 5-m7
717,Easter,0,0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 7- 5- 2-m 9-m 7-/11 9-m/5 5-/0 0- 7- 5- 2-m 9-m 7-/11 5- 9-m/7 7- 5-/7 7- 9-m/7 7- 5-/7 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 7- 5- 2-m 9-m 7-/11 9-m/5 5-/0 0- 7- 5- 2-m 9-m 7-/11 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 9-m/7 7- 5-/7 7- 9-m 7-/9 5-/9 7-/9 9-m/5 7-/5 5- 7-/5 0- 2-m 5- 0- 0- 2-m 5- 0- 0- 2-m 5- 0- 0- 2-m 5- 0-
718,Lavender,0,0-7/10 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 9-m 5- 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 5- 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 0- 0-7/10 0-7 9-m 5-maj7 5- 0- 0-7/10 0-7 9-m 8- 0-
719,Über Sieben Brücken Musst Du Gehn,0,0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 10- 9-m 7- 2-m 4-m 7- 0- 0-sus4 0- 0-sus4 0- 0-sus4 10- 7- 2-m 0- 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0- 0-sus4 10- 9-m 7- 2-m 4-m 7- 0- 0-sus4 0- 0-sus4 0- 0-sus4 10- 7- 2-m 0- 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0- 7- 0- 7- 0- 5- 7- 7- 4-m 9-m 5- 7- 0-sus4 0-
720,How Blue,0,0- 5- 0- 7- 0- 5- 2- 0- 7- 0- 5- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 2- 0- 7- 0- 5- 0- 5- 0- 5- 0- 9-m 2- 7- 0- 5- 0- 7- 0- 5- 2- 0- 7- 0- 0- 5- 2- 0- 7- 0-
721,Dans Mon Hlm,0,0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0- 7- 0- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 0- 7- 0- 0- 7- 0-
722,To Turn You On,0,0- 5- 6-/1 0-sus2 0-/7 3- 0-/10 10- 3-/5 9-m 10-/5 9- 8- 6- 0-maj7 0- 0-sus2 0- 0-sus2 0- 0-/10 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/7 5- 8- 0- 5- 8- 0- 0- 5- 8- 0- 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/7 5- 8- 0- 5- 8- 0- 0- 5- 8- 0- 10- 10-/5 10- 10-/5 6- 6-/1 6- 6-/1 3- 3-/5 6- 10- 9- 8- 0- 0-/10 9-m 8- 0- 0-/10 9-m 8- 0- 0-/7 5- 8- 0- 5- 8- 0- 0-/7 5- 8- 0- 5- 8- 0- 0- 0-/10 0- 0-maj7 0-
723,I Got You,0,7-5 0- 2-7 3-/7 2- 9-sus4 7-5/2 9-m 10- 3-5 4-m 7-sus4 2-5 7- 7-sus2 0-5 7-5 3-/7 7-5 3-/7 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 0- 2- 9-m 4-m 7- 0- 2- 9-m 4-m 2- 2-7 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 0- 2- 9-m 4-m 7- 0- 2- 9-m 4-m 2- 2-7 0- 2- 9-m 4-m 7- 7-sus4 7- 7-sus2 0- 2- 9-m 4-m 2- 2-7 7- 9-sus4 7- 9-sus4 7- 9-sus4 10- 0- 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 7-5/2 3-5 2-5 0-5 0- 2- 9-m 4-m 7- 0- 2- 9-m 4-m 2- 2-7 0- 2- 9-m 4-m 7- 7-sus4 7- 7-sus2 0- 2- 9-m 4-m 2- 2-7 0- 2- 9-m 4-m 7- 7- 7-sus4 7- 0- 2- 9-m 4-m 2- 2-7 7- 9-sus4 7- 9-sus4 7- 9-sus4
724,Säg Mig Var Du Står,1,0-m 10- 7-m 0-m 10- 7-m 0-m 3- 0-m 3- 0-m 10- 7-m 0-m 1- 3- 5-m 5-m 10-m 3- 5-m 5-m 10-m 3- 5-m 5-m 8- 5-m 3- 8- 1- 8- 3- 0- 1- 8- 3- 0- 5-m 3- 10-m 0- 5-m 3- 10-m 0-
725,Shine On You Crazy Diamond,1,0-m 7-m 5-m7 0-m 7-m 5-m7 7-m 0-m 0-m7 0-m6 0-m7 0-m6 0-m7 5- 0-m7 5- 0-m7 5- 0-m 5- 10-5 0-m 5- 0-m 8- 7- 10-5 0-m 5-7 0-m7 5-7 0-m7 5- 5- 5- 10- 0-m7 5- 8- 7- 0-m 11-+5 3-/10 9-m7-5 8- 7- 8- 7-7 0-m7 0-m6 0-m7 0-m6 5-m7 5-m7 0-m7 0-m6 8- 7- 8- 7-7 0-m7 5-m7 0-m7 7-7+9 0-m7 5-m7 0-m7 8- 7- 8- 7-7 0-m7 5-m7 0-m7 7-7+9 0-m7 11- 3- 8- 0-m7/7 5-m7 8-/3 10- 7-7/11 0-m7 11- 3- 8- 0-m7/7 5-m7 8-/3 10- 0-m 11-+5 3-/10 5-7-9 8- 9-o 3-/10 7-7 0-m7 11- 3- 8- 0-m7/7 5-m7 8-/3 10- 7-7/11 0-m7 11- 3- 8- 0-m7/7 5-m7 8-/3 10- 7-7/11 0-m7 11- 3- 8- 0-m7/7 5-m7 8-/3 10- 0-m 11-+5 3-/10 5-7-9 8- 9-o 3-/10 7-7 0-m7 0-m6 0-m9 0-m6/9 5-7sus4 0-m9 0-m6/9 0-m9 0-m6/9
726,Mi Shebeirach,0,0- 9-m 4-m 5- 7- 0- 9-m 4-m 5- 7- 9-m 4-m 5- 0- 2-m 4-m 2-m 9-m 2-m 7-sus4 7- 0- 0- 9-m 4-m 5- 7- 0- 9-m 4-m 5- 7- 9-m 4-m 5- 0- 2-m 4-m 2-m 9-m 2-m 7-sus4 7- 0-
727,Tête En L Air,0,7- 7- 7- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 2-m 2-m 2-m7 2-m7 7- 7- 7- 7- 0- 5- 7- 0- 5- 7- 0- 9-m 2-7 7- 4-7 9-m 2-9 2-7 0- 4-m 9-m 5- 7- 0- 4-m 9-m 5- 7- 0- 4-m 9-m 2- 2-7 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 2-m 2-m 2-m7 2-m7 7- 7- 7- 7- 0- 5- 7- 0- 5- 7- 0- 9-m 2-7 7- 4-7 9-m 2-7sus4 2-7 0- 4-m 9-m 5- 7- 0- 4-m 9-m 5- 7- 0- 4-m 9-m 2- 2-7 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 7- 7- 7- 7- 7- 0-
728,Hvorfor Går Louise Til Bal,0,0- 2-m7 7-7 7-7 5- 7-7 0- 0- 2-m7 7-7 5- 7-7 0- 0- 2-m7 7-7 7-7 5- 7-7 0- 0- 2-m7 7-7 5- 7-7 0- 0- 2-m7 7-7 0- 9-7 2-m7 7-7 4-7 9-m 5- 0- 4-7 9-m 5- 7-7 0- 0- 2-m7 7-7 7-7 5- 7-7 0- 0- 2-m7 7-7 5- 7-7 0- 0- 2-m7 7-7 0- 9-7 2-m7 7-7 4-7 9-m 5- 0- 4-7 9-m 5- 7-7 0- 0- 2-m7 7-7 5- 7-7 0- 0- 2-m7 7-7 5- 7-7 0- 0- 2-m7 7-7 0- 9-7 2-m7 7-7 4-7 9-m 5- 0- 4-7 9-m 5- 7-7 0- 9-7 5- 7-7 0- 9-7 5- 7-7 0-
729,Falling,0,0- 9-m 0- 9-m 5- 0- 9-m 7- 0- 9-m 5- 0- 9-m 0- 9-m 7- 5- 7- 0- 9-m 0- 9-m 0- 9-m 5- 0- 9-m 0- 9-m 5- 0- 9-m 5- 7- 0- 4-m 9-m 0- 5- 5- 0- 5- 5- 0-
730,Red Skies,0,0-m 0-m 10- 3- 5- 0-m 0-m 10- 3- 5- 0-m 10- 3- 5- 0-m 10- 3- 5- 5- 5- 5- 5- 5- 0-m 10- 3- 5- 0-m 0-m 10- 3- 5- 0-m 5- 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 0-m 10- 3- 5- 0-m 0-m 10- 3- 5- 0-m 0-m 10- 3- 5- 0-m
731,Evakon Laulu,1,0-m 7-7/2 0-M/3 5-m 0-m/7 7-7 0-m 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7 0-m 5-m 7-7 0-m 3- 5-m7 10-7 3- 0-m 5-m 10-7 0-m 7-7/2 0-m/3 5-m 0-m/7 7-7
732,Do They Know Its Christmas,0,0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 5- 7- 0- 5- 7- 5- 7- 0- 5- 2-m 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 2-m 7- 0- 5- 2-m 7- 0- 5- 2-m 7- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0- 5- 2-m 7- 0- 5- 0- 9-m 7- 9-m 7- 5- 7- 0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 0- 4-m 0- 4-m 0- 4-m 0- 4-m 0- 0- 5- 0- 5- 7- 0- 5- 0- 5- 7-
733,New Star Shining,0,2-sus2 2-/6 7-2 2-/9 9- 2-sus2 2-/6 7-2 2-/9 9- 7-2 2-sus2 7- 2-/9 9- 2-sus2 2-sus2/6 7-2 6- 7- 2- 7-m 9- 2- 2-/6 7- 9- 2- 7- 4-m 11-m7 4-m 2-sus2/6 7-maj7 9- 7- 9- 11-m7 2-/6 4-7 7- 2-/6 9- 2- 2-sus2 2-/6 7-2 2-/9 9- 7-2 2-sus2 7- 2-/9 9- 2-sus2 2-sus2/6 7-2 2-/9 9- 7- 2- 7-m 9- 2- 2-/6 7- 9- 2- 7- 4-m 11-m7 4-m 2-sus2/6 7-maj7 9- 7- 9- 11-m7 2-/6 4-7 7- 2-/6 9- 2- 9- 7- 9- 11-m7 2-/6 4-7 7- 2-/6 9- 2- 7-/9 2-
734,Youkali Tango Habanera,1,0-m 2-7 0-m 2-7 0-m 7-7 0-m/3 5-m 10-7 3- 0-m 5-m 5-m6/2 7-7 0-m 5-m6 5-m 0-m 7-7 0-m/7 7-7-9 5-m6/2 7-7/2 5-m6/8 0-m/7 7-7 7-aug 0-m 8- 3- 5-m 0-m 5-m 0-m 5-m6/2 7-7 0-m 5-m6 7-7 0-m 8-7 3- 10-7-9 3- 8-7 3- 10-7-9 3- 0-m 2-7 0-m 2-7 0-m 7-7 0-m/3 5-m 10-7 3- 0-m 5-m 5-m6/2 7-7 0-m 5-m6 5-m 0-m 7-7 0-m/7 7-7-9 5-m6/2 7-7/2 5-m6/8 0-m/7 7-7 7-aug 0-m 8- 3- 5-m 0-m 5-m 0-m 5-m6/2 7-7 0-m 5-m6 7-7 0-m 8-7 3- 10-7-9 3- 8-7 3- 10-7-9 3- 5-7 3- 5-7 3- 5-7 3-7
735,Icehouse,0,4- 11-m 6-m 2- 9- 11-m 6-m 2- 9- 0- 7- 2-m 5- 0- 7- 2-m 5- 4-sus4 11-m 6-m 2- 9- 11-m 11-m 6-m 2- 4- 0- 7- 2-m 5- 0- 7- 2-m 5- 4-sus4 11-sus4 6-m 2- 9- 11-m 11-m 9- 0- 7- 2-m 5- 0- 7- 2-m 5- 4-sus4
