,0,1,2
399,Valerie,0,3-maj7 5-m7 3-maj7 5-m7 8-maj7 7-m7 8-maj7 7-m7 8-maj7 7-m7 10-7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 8-maj7 7-m7 8-maj7 7-m7 8-maj7 7-m7 10-7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 8-maj7 7-m7 8-maj7 7-m7 8-maj7 7-m7 10-7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7 5-m7 3-maj7
400,100 Years,0,0- 5- 2-m7 7-7sus4 0-/4 9-m 2-m7 7-sus4 7- 0- 5- 2-m7 7-7sus4 0-/4 9-m 2-m7 7-sus4 7- 0- 5- 2-m7 7-7sus4 0-/4 9-m 2-m7 7- 0- 7- 5-add9 0- 7- 5-add9 0- 9-m7 7- 5- 7- 5-add9 0-/4 0-5/5 9-m7 7- 0-/4 5-add9 9-m7 7-sus4 0- 5- 2-m7 7-7sus4 0-/4 9-m 2-m7 7-sus4 0- 5- 2-m7 7-7sus4 0-/4 9-m 2-m7 7-sus4 7- 0- 7- 5-add9 0- 7- 5-add9 9-m7 7-sus4 5-add9 0- 7- 5-add9 0- 7- 9-m7 7- 5- 7- 5-add9 5- 7-sus4 9-m 10-maj7 5-add9 7-sus4 0- 5- 2-m7 7-7sus4 0- 5-add9 2-m7 7-7sus4 0-/4 9-m 2-m7 7-sus4 7- 0- 7- 5-add9 0- 7- 5-add9 0- 7- 5-add9 0- 7- 5-add9 0- 7- 0- 7- 9-m7 5-add9 0- 7- 9-m7 5-add9 0- 7- 9-m7 5-add9 0- 9-m7 7- 5- 7- 5-add9
401,Migraine,0,0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5- 0- 9-m 4-m 5-
402,Dirty Little Secret,0,0- 7- 9-m 5- 0- 7- 9-m 5- 2-m 9-m 5- 7- 0- 5- 9-m 7- 0- 5- 9-m 7- 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 2-m 9-m 5- 7- 0- 5- 9-m 7- 0- 5- 9-m 7- 5- 9-m 5- 9-m 5- 9-m 5- 0- 5- 9-m 7- 0- 5- 9-m 0- 5- 9-m 7- 0- 5- 9-m 7- 5- 9-m 5- 9-m 5- 0-
403,Free Fallin,0,1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8- 1- 6- 6- 1- 8-
404,Bodysnatchers,0,0- 0-7 0-6 0- 0-7 0-6 0- 0-7 0-6 0- 0-7 0-6 0- 0-7 0-6 0- 8- 0- 8- 0- 0- 0-7 0-6 0- 0-7 0-6 0- 0-7 0-6 0- 8- 5-madd9 0-m 0-sus4 7-m/10 10-7 5-m7 5-m6 5-madd9 0-m 0-sus4 7-m/10 10-7 5-m7 5-m6 5-madd9 0-m 0-sus4 7-m/10 10-7 5-m7 5-m6 5-madd9 0-m 0-sus4 7-m/10 10-7 5-m7 5-m6 3- 5-m 1- 3- 5-m 1- 6- 5- 0- 0-7 0-6 0- 0-7 0-6 0- 0-7 0-6 0-7 0-6 0-
405,Breakdown,0,0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 0-/11 9-m 7- 0- 0-/11 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 0-/11 9-m 7- 0- 0-/11 9-m 7- 0- 7- 5- 0- 7- 5- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7- 0- 0-/11 9-m 7- 0- 0-/11 9-m 7- 0- 4-m 9-m 7- 0- 4-m 9-m 7-
406,Drunken Sailor,1,0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 0-m 10- 0-m 5- 10- 0-m 0-m 10- 0-m 5- 10- 10- 5- 10- 10-/5 10- 5- 10- 10-/5 10- 5- 10- 10-/5 3- 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m 0-m 10- 0-m 3- 10- 0-m
407,In Christ Alone,0,0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 7- 0- 5- 0- 7- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 7- 0- 5- 0- 7- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 7- 0- 5- 0- 7- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 0- 7- 0- 5- 0- 7- 5- 0- 5- 7- 0- 5- 7- 0- 0- 5- 7- 0-
408,The Second You Sleep,0,0- 5-m 0- 5-m 9-m 7-sus4 5-sus2 5- 0- 5-m 0- 5-m 9-m 7-sus4 5- 9-m 5- 0- 7- 8-dim7 9-m 5- 0- 7- 4- 5-sus2 5- 0- 5-m 0- 5-m 9-m 7-sus4 5-sus2 5- 9-m 5- 0- 7- 8-dim7 9-m 5- 0- 7- 4- 5-sus2 5- 5-sus2 5- 5-sus2 5- 5-sus2 5- 9-m 5- 0- 7- 8-dim7 9-m 5- 0- 7- 4- 9-m 5- 0- 7- 4- 5-sus2 5- 5- 5- 5- 0- 5-m 0- 0- 5-m 9-m 7-sus4 5-sus2 5- 7- 8-dim7 4-
409,Many Of Horror,0,0- 7- 9-m 7- 0- 7- 9-m 7- 5- 0-/4 7- 0- 9-m 5- 0- 9-m 5- 0- 7- 9-m 7- 5- 0-/4 7- 0- 9-m 5- 0- 9-m 5- 7- 9-m 5- 7- 0- 7- 9-m 7- 0- 7- 9-m 7- 5- 0-/4 7- 0- 9-m 5- 0- 9-m 5-
410,21 Guns,1,3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 11- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 11- 1- 6- 1- 3-m 1- 11- 6- 1- 6- 1- 3-m 1- 11- 6- 1- 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 11- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 11- 1- 6- 1- 3-m 1- 11- 6- 1- 6- 1- 3-m 1- 11- 6- 1- 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 10-m 3-m 11- 6- 10-m 11- 1- 6- 1- 3-m 1- 11- 6- 1- 11- 6- 5-5 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 3-m 11- 6- 1- 11- 6- 1-
411,Crooked Teeth,1,0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 7-7 3- 7-7 0-m7 7-7 3- 5-7 8- 3- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 5-7 8- 3- 0-m7 7-7 3- 7-7 0-m7 7-7 3- 5-7 8- 3- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10- 5-7 7-7 0-m7 5-7 5-7 7-7 0-m7 5-7 8- 3- 10- 8- 3- 10- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10- 8- 3- 10-
412,She Wolf,1,0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m 0-m 8- 3- 0-m
413,Oh Ana,0,8- 10-m 1- 1- 0-m 0-m 6- 6- 5- 6- 6- 5- 8- 8- 10-m 8- 1- 8- 1- 6- 6- 5- 6- 6- 5- 10- 3- 5- 10- 10- 3- 5- 10- 10-m 3- 8- 10-m 1- 1- 6- 6- 5- 6- 6- 5- 3- 3- 3- 3- 10-m 10-m 10-m 10-m 10- 3- 5- 10- 10- 3- 5- 10- 10-M 3- 10-m 5-7 6- 5-7 10-m 5-7 8- 5- 10- 3- 5- 10- 10- 3- 5- 10- 10-m 3- 10- 3- 5- 10- 10- 3- 5- 10- 5- 3- 5- 3- 3- 3- 5- 10- 5- 3- 5- 10- 3- 5- 5- 10- 5- 3- 3- 10- 3- 5- 10- 3- 5- 10-m
414,Kryptonite,1,0-m 8- 10-sus2 0-m 8- 10-sus2 0-m 8- 10-sus2 0-m 8- 10-sus2 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10-sus2 0-m 8- 10-sus2 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10-sus2 0-m 8- 10-sus2 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10-sus2 5-m 7-5 10-sus2 0-m 8- 10-sus2 5-m 7-5 10-sus2 0-m 10-sus2 8- 0-m 10-sus2 8- 0-m 10- 8- 0-m 10- 8- 0-m 10- 8- 0-m 0-m 8- 10- 0-m 5-m 7- 0-m 8- 10- 0-m 5-m 7-5 0-m 8- 10- 0-m 5-m 7- 0-m 8- 10-sus2 0-m 5-m 7-
415,Smile Like You Mean It,0,0-/4 7-/11 0- 9-m 0- 2-m7 9-m 0- 2-m7 9-m 0- 2-m 9-m 0- 2-m7 9-m 0-/4 5- 0- 7-/11 0-/4 5- 0- 7-/11 0- 2-m7 9-m 0- 2-m7 5- 0- 2-m 9-m 0- 2-m 9-m 0-/4 5- 0- 7-/11 0-/4 5- 0- 7-/11 7- 9-m 5- 2-m 9-m 2-m 9-m 2-m 4-m 5- 7- 0-/4 5- 0- 7-/11 0-/4 5- 0- 7-/11 0-/4 5- 0- 7-/11 0-/4 5- 0- 7-/11
416,Crazy Mary,1,0-m 8- 0-m 8- 3- 10- 8- 0-m 10- 8- 8- 10- 0-m 8- 0-m 8- 0-m 8- 3- 10- 8- 0-m 8- 0-m 8- 0-m 10- 8- 10- 0-m 10- 8- 10- 0- 5- 0- 7- 5- 0- 0- 5- 0- 5- 0- 0- 10- 9-m 8- 7- 0-m 8- 0-m 8- 0-m 10- 8- 10- 8- 0-m 10- 8- 10- 0-m 10- 8- 10- 0-m 8- 0-m 8- 0-m 8- 0-m 8-
417,Love Story,0,0-add9/4 7-sus4/2 9-madd11/4 5-6sus2 0- 5- 9-m 5- 0- 5- 9-m 7- 5- 7- 9-m 0- 5- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 0- 5- 9-m 7- 5- 7- 9-m 0- 5- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 7- 9-m 5- 7- 0- 0- 7- 9-m 5- 9-m 5- 0- 7- 9-m 5- 0- 7- 0- 7- 9-m 5- 7- 2- 9- 11-m 7- 9- 2- 9- 11-m 7- 2-
418,In The Bleak Midwinter,0,1- 1- 10-m 3-m7 8-sus4 8- 1- 10-m 3-m7 8- 1- 6- 10-m 1-/5 10-m 6- 8-sus4 8- 1- 10-m 3-m 8- 1- 1- 10-m 3-m7 8-sus4 8- 1- 10-m 3-m 8- 1- 6- 10-m 1-/5 10-m 6- 8-sus4 8- 1- 10-m 3-m 8- 1- 1- 3- 0-m 5-m7 10-sus4 10- 3- 0-m 5-m7 10- 3- 8- 0-m 3-/7 0-m 8- 10-sus4 10- 3- 0-m 5-m 10- 3- 3- 0-m 5-m7 10-sus4 10- 3- 0-m 5-m7 10- 3- 8- 0-m 3-/7 0-m 8- 10-sus4 10- 3- 0-m 5-m 10- 3-
419,Because Of You,0,0- 2- 4-m 4-m 0- 2- 4-m 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 0- 2- 9-m 0- 2- 9-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 0- 2- 9-m 0- 2- 9-m
420,Suds In The Bucket,0,0- 0- 5- 0- 5- 7- 0- 0- 5- 0- 5- 7- 0- 0- 5- 0- 5- 7- 0- 5- 7- 0- 9-m 7- 5- 0- 9-m 7- 5- 9-m 7- 5- 0- 0- 7- 0- 7- 0- 0- 5- 0- 5- 7- 0- 5- 0- 5- 7- 0- 5- 7- 0- 9-m 7- 5- 0- 9-m 7- 5- 9-m 7- 5- 0- 0- 7- 0- 0- 0- 0- 0- 5- 5- 5- 5- 0- 0- 0- 0- 0- 0- 0- 0- 5- 5- 5- 7- 7- 7- 7- 0- 9-m 7- 5- 0- 9-m 7- 5- 9-m 7- 5- 0- 0- 7- 0- 0- 7- 0- 0- 5- 0- 5- 7- 0- 5- 7- 0- 5- 7- 0-
421,Whiskey Is My Kind Of Lullaby,0,0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 7- 7- 0- 4- 9-m 5- 0- 4- 9-m 5- 7- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 7- 5- 5- 0- 4- 5- 5- 0- 4- 5- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 7- 7- 0- 4- 9-m 5- 0- 4- 9-m 5- 7- 0- 4- 5- 5- 0- 7- 5- 5-
422,Chariot,1,0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 5- 0-m 8- 3- 10- 0-m 8- 3- 5-7 5-7 8-7 3- 7-m 0-m 8- 3- 7-m 0-m 8- 3- 7-7 0-m 8- 3- 7-m 0-m 8- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 10- 0-m 8- 3- 5- 0-m 8- 3- 10- 0-m 8- 3- 5-7 5-7 8-7 8-7 3- 7-m 0-m 8- 3- 7-m 0-m 8- 3- 7-7 0-m 8- 3- 7-m 0-m 8- 3- 1- 8- 3- 10- 8- 1- 1- 8- 10- 8- 10- 8- 10- 3- 7-m 0-m 8- 3- 7-m 0-m 8- 3- 7-7 0-m 8- 3- 7-m 0-m 8- 3- 7-m 0-m 8- 3- 7-m 0-m 8- 3- 7-m 0-m 8-
423,Закрой За Мной Дверь,1,0-m 10- 7-m 8- 0-m 10- 7-m 8- 0-m 10- 7-m7 8- 0-m 10- 7-m7 8- 0-m 0-m 10- 7-m 8- 0-m 10- 7-m 8- 0-m 10- 7-m7 8- 0-m 10- 7-m7 8- 0-m 0-m 10- 7-m7 8- 0-m 10- 7-m7 8- 0-m 0-m 10- 7-m7 8- 0-m 10- 7-m7 8- 0-m 0-m 10- 7-m7 8- 0-m 10- 7-m7 8- 0-m
424,Desert Song,0,9-m 7- 5- 0- 9-m 7- 5- 5- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 0-/4 5- 0- 7- 5- 0- 7-/11 7- 9-m 5- 7- 9-m 9-m 7- 5- 0- 9-m 7- 5- 5- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 7- 5- 0- 7-/11 7- 9-m 5- 7- 9-m 0-sus4 0- 0-sus4 0- 9-m 7- 5- 0- 0- 7- 5- 0- 7-/11 7- 9-m 5- 7- 9-m 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5- 0- 9-m 7- 5-
425,Old Maui,1,0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m 3- 10- 0-m 7- 0-m 7- 8- 7- 8- 10- 0-m
426,Big Cheeseburgers And Good French Fries,0,0- 5- 7- 2- 7-7 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 2- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 2- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 2- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 2- 7-7 0- 5- 0- 7- 0- 0- 5- 0- 2- 7-7 0- 5- 0- 7- 0- 7- 0- 7- 0- 7- 0-
427,Last Train At 25 Oclock 最終列車は25時,0,0-/7 5-maj7 5-m6 0-/7 5-maj7 5-m6 9-m 2-m 7-7 0-maj7 11-m7b5 4-7 9-m 6-dim 11-m7b5 4-7 9-m 2-m 7-7 0-maj7 11-m7b5 4-7 9-m 6-dim 11-m7b5 4-7 5-add9 0- 1-dim 2-m7 7-7 4-m7 9-aug 2-m7 7-7 0- 1-dim 2-m7 7-7 0- 5-maj7 5-m(maj7) 4-m7 9- 2-m7 4-m7 5-m 7- 0- 5-maj7 0-/4 7-m7 0-7 5-maj7 4-m7 2-m7 4-m7 2-m7 4-m7 2-m7b5 2-m7 7- 3-maj7 8-maj7 11-maj7 1-7 6-maj7 7-m7 0-7 5-maj7 10-7 0-maj7 4- 9-m 2-m7 7-7 0-maj7 11-m7b5 4-7 9-m 6-dim 11-m7b5 4-7 9-m 2-m 7- 0-maj7 11-m7b5 4-7 9-m 6-dim 11-m7b5 4-7 5-add9 7-6 0-maj7 1-dim 2-m7 7-7 4-m7 9-aug 2-m7 7- 0-maj7 1-dim 2-m7 7-7 0- 5-maj7 5-m(maj7) 4-m7 9- 2-m 4-m 5-m 7- 0-maj7 5-maj7 0-/4 7-m7 0-7 5-maj7 4-m7 2-m7 4-m7 2-m7 4-m7 2-m7b5 2-m7 7- 3-maj7 8-maj7 11-maj7 1-7 6-maj7 7-m7 0-7 5-maj7 10-7 0-maj7 5-maj7 0-/4 7-m7 0-7 5-maj7 4-m7 2-m7 4-m7 2-m7 4-m7 2-m7b5 2-m7 7- 3-maj7
428,Your Guardian Angel,0,7- 9-m 5- 7-/11 0- 7- 9-m 5- 7-/11 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 7-/11 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 7-/11 0- 7- 9-m 5- 7-/11 0- 7- 9-m 5- 7-/11 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5-
429,Crazy For You,0,0- 9-m 5- 7- 5- 0- 0- 9-m 5- 7- 5- 0- 0- 9-m 5- 7- 5- 0- 9-m 5- 0- 9-m 5- 7- 0- 5- 7- 0- 0- 9-m 7- 5- 7- 0- 0- 9-m 7- 5- 7- 0- 0- 9-m 5- 7- 5- 0- 9-m 5- 0- 9-m 5- 7- 0- 5- 7- 0-
430,Almost Lover,0,9-m 5- 9-m 5- 9-m 5- 9-m 5- 9-m 5- 9-m 7- 0- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 5- 9-m 5- 9-m 5- 9-m 5- 9-m 5- 7- 0- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 7- 0- 5- 9-m 7- 5- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 0-
431,Keep Holding On,0,0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 9-m 5- 9-m 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 2-m 5- 2-m 9-m 2-m 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0- 7- 9-m 5- 0-
432,Piano Fire,1,7-m7 10-maj7 9-m 10- 5- 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 9-m 10- 9-m 10- 5- 0- 2-m 0- 10-maj7 5- 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 2-m 0- 7-m7 10-maj7 9-m 10- 9-m 10- 5- 0- 2-m 0- 10-maj7 5- 0- 2-m 0- 10-maj7
433,Officially Missing You,0,0- 11-m7 4- 9-m7 7-m 5- 4-m 2-m 6-m 10- 0-/4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m 7-7sus4 0- 11-m7 4- 9-m7 7-m7 0- 5- 4-m 9-m7 2-m 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m 4-7 5- 4-m 9-m7 6-m 5- 4-m 9-m7 2-m 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m 7-7sus4 10- 0- 5- 10- 0- 5- 0-/4 2-m 4- 9-m7 7- 5- 2-m7/9 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m7 7-7sus4 0- 11-m7 4- 9-m7 7-m 0- 5- 4-m 9-m7 2-m7/9
434,Besame Mucho,1,0-m 5-m 0-7 7-7 8-7 2-7 0-m 5-m 7-7 0-m 5-m 0-7 5-m 7-7 0-m 0-7 5-m 0-m 8-7 7-7 5-m 7-7 0-m 5-m 0-7 5-m 7-7 0-m 0-7 5-m 0-m 8-7 7-7 5-m 0-m 5-m 0-m 7-7 0-m 5-m 0-m 2-7 8-7 7-7 0-m 5-m 0-7 5-m 7-7 0-m 0-7 5-m 0-m 8-7 7-7 5-m 0-m 0-m 5-m 0-7 5-m 7-7 0-m 0-7 5-m 0-m 8-7 7-7 5-m 0-m 0-m 8-7 7-7 5-m 0-m
435,If Today Was Your Last Day,1,5-7 0-m 3- 10- 0-m 0-m 3- 10- 0-m 0-m 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 5-7 5-7 0-m 3- 10- 0-m 3- 10- 0-m 0-m 3- 10- 0-m 0-m 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 5-7 5-7 5- 5- 3- 3- 10- 5- 5- 3- 10- 5- 5- 3- 10- 5- 5- 3- 10- 5- 5- 8- 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 10- 8- 3- 10- 10- 5-
436,If Youre Reading This,0,0- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 2-m 4-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 0- 0- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 2-m 4-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 0- 0- 5- 7- 0- 7- 9-m 5- 0- 7- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 9-m 5- 7- 5- 7- 7- 0-
