,0,1
2827,Some Candy Talking,9- 4- 9- 4- 2- 7- 2- 4- 4- 9- 2- 4- 2- 4- 2- 9- 2- 9- 2- 4- 2- 4- 2- 9- 2- 9- 2-
2828,The Post War Dream,10- 0- 5- 10-/5 5- 10- 0- 10-/5 5- 10-/5 5- 10- 0- 0-7 5- 10-/5 5- 10- 0- 5- 10-/5 5- 5-7 10- 0- 0-9 5- 5-7 10- 0- 0-7 5- 10- 5- 10- 0- 5- 9- 10- 10-m 5-/0 2-m7 7-m7 0-7 0-7+ 5- 0- 10- 5-
2829,One Slip,3- 7-madd4 3- 5-sus4 0- 3-6 3- 5- 8-add9 3- 7-madd4 3- 5-sus4 5- 5-sus4 0- 3- 5- 0-add9 3-maj7/10 10-add9 7-madd9 0-add9 3-maj7/10 10-add9 7-madd9 3- 7-m/2 7-m 3- 7-m/2 7-m 3- 7-madd4 3- 5-sus4 5- 5-sus4 0- 3- 5- 0-add9 3-maj7/10 10-add9 7-madd9 0-add9 3-maj7/10 10-add9 7-madd9
2830,Sorrow,4-m 2-/4 4-m 2-/4 4-m 2-/4 0-/4 4-m 2-/4 4-m 2-/4 4-m 2-/4 0-/4 4-m 2-/4 4-m 2-/4 4-m 2-/4 0-/4 4-m 2-/4 4-m 2-/4 0-/4 4-m 2-/4 4-m 2-/4 11-m 9-/11 2-/9 11-m/6 6-m 11-m 9-/11 9- 11-m/6 6-m 7-maj7 2-/9 7-maj7 2-/9 11- 9-/11 11- 11-m 7-maj7 2-/9 7-maj7 2-/9 11- 9-/11 11- 11-m 9-/11 4-m 2-/4 0-/4 4-m 2-/4 4-m 2-/4 4-m 2-/4 0-/4 4-m 2-/4
2831,A Lover Sings,7- 9-m 7- 4-m 0- 4-m 7- 4-m 7- 4-m 7- 4-m 7- 4-m 7- 4-m 0- 9-m 0- 9-m 7- 4-m 7- 4-m 7- 2- 2- 4-m 7- 4-m 7- 4-m 7- 4-m 0- 9-m 0- 9-m 7- 4-m 7- 4-m 2- 4-m 0- 7- 4-m 7- 4-m 2- 4-m 0- 7- 4-m 7- 4-m 7- 4-m 7- 4-m 7- 4-m 0- 9-m 0- 9-m 7- 4-m 7- 4-m 2- 4-m 0- 7- 4-m 7- 4-m 2- 4-m 0- 7- 4-m 7- 4-m 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 7- 4-m 0-
2832,Gulf Coast Highway,0- 5- 9-m 7- 0- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 9-m 7- 0- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 7- 0- 0- 5- 9-m 7- 0- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 7- 0-
2833,Happy Hour,10- 3- 10-7 3-6 2-m 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 10- 10- 5- 10- 10- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 10- 10- 5- 10- 10- 5- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 10- 10- 5- 10- 10- 10- 5- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10- 2-m 3- 5- 10-
2834,Epäile Vain,2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2- 4-m 0- 2-
2835,Heaven In Your Eyes,5- 0- 2-m 0- 10- 5- 7-m 10- 0- 5- 0- 2-m 10- 5- 7-m 5- 0- 2-m 10- 5- 7-m 0- 10- 10- 0- 5- 10- 0- 10- 0- 5- 10- 0- 10- 0- 5- 2-m 10- 0- 5- 5- 0- 2-m 10- 5- 7-m 5- 0- 2-m 10- 5- 7-m 0- 10- 10- 0- 5- 10- 0- 10- 0- 5- 10- 0- 10- 0- 5- 2-m 10- 0- 5- 8- 6- 8- 10- 0- 10- 10- 0- 5- 10- 0- 10- 0- 5- 10- 0- 10- 0- 5- 2-m 10- 0- 5-
2836,I Saw It On Tv,7- 7- 7- 0- 7- 7- 0- 7- 4-m 7- 4-m 7- 0- 2- 7- 0- 7- 7- 0- 7- 4-m 7- 4-m 7- 0- 2- 0- 7- 2- 4-m 0- 2-7 7- 7- 0- 7- 7- 0- 7- 4-m 7- 4-m 7- 0- 2- 7- 0- 7- 7- 0- 7- 4-m 7- 4-m 7- 0- 2- 0- 7- 2- 4-m 0- 2-7 7- 7- 0- 7- 7- 0- 7- 4-m 7- 4-m 7- 0- 2- 0- 7- 2- 4-m 0- 2-7 7- 0- 7- 2- 4-m 0- 2-7 7-
2837,Zamki Na Piasku,11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7- 11-m 7- 9- 9- 6-m 6-m 7- 7-
2838,Wciąż Bardziej Obcy,9-m 5- 7- 9-m 5- 7- 9-m 5- 7- 9-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 5- 7- 9-m 5- 7- 9-m 5- 7- 9-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7- 9-m 4-m 5- 7-
2839,Mirror Man,0- 10- 5- 7- 0- 10- 5- 7- 0- 10- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 10- 0- 5- 5- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 5- 0- 7- 0- 7- 5- 0- 5- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 10- 0- 5- 5- 0- 10- 0- 5- 5- 0- 10- 0- 5- 5- 7- 0- 7- 0-
2840,Humdrum,0-7 0-7sus4 0-7 0-7sus4 10- 5- 2-m 9-sus4 9-m 10- 5- 10- 5- 2-m 9-m 10- 5- 0-m7 1-6add9 0-m7 1-6add9 0-7 0-7sus4 0-7 0-7sus4 10- 5- 2-m 9-sus4 9-m 10- 5- 0-7 0-7sus4 0-7 0-7sus4 10- 5- 2-m 9-sus4 9-m 10- 5- 0-7 0-7sus4 0-7 0-7sus4 10- 5- 2-m 9-sus4 9-m 10- 5- 2-m 9-m 2-m 9-m 4- 4-7 5-maj7 2-m 9-m 2-m 9-m 4- 4-7 9- 0-7 0-7sus4 0-7 0-7sus4 0-m7 1-6add9 0-m7 1-6add9 0-7 0-7sus4 0-7 0-7sus4 10- 5- 2-m 9-m 10- 5- 2-m 9-m 2-m 9-m 4- 4-7 5-maj7 2-m 9-m 2-m 9-m 4- 4-7 9- 10-/2 3-sus2 10-/2 3-sus2 7-sus4/2 5-add9 0-/4 10-/2 3-sus2 10-/2 3-sus2 7-sus4/2 5-add9 0-/4 10-/2 3-sus2 10-/2 3-sus2 7-sus4/2 5-add9 0-/4 6-
2841,In My Dreams,9- 9- 9- 9- 2- 9- 4- 9- 9- 2- 9- 4- 9- 9- 2- 4- 2- 4- 2- 9- 6-m 4- 11-m 9-/1 2- 4- 9- 9- 9- 2- 9- 4- 9- 9- 2- 4- 2- 4- 2- 9- 6-m 4- 11-m 9-/1 2- 4- 9-/1 2- 4- 6-m 4- 2- 9-/1 2- 4- 6-m 2- 9-/1 4- 2- 4- 9- 9- 11-m 4- 6-m 2- 9-/1 4- 2- 9- 11-m 1-m 2- 9- 9-/8 2- 7- 6-m 6-m/4 11-m 11-m/9 4- 9-/1 2- 4- 6-m 4- 2- 9-/1 2- 4- 6-m 2- 9-/1 4- 2- 4- 9- 2- 4- 6-m 4- 2- 9-/1 2- 4- 6-m 2- 9-/1 4- 2- 4- 9- 11-m 4- 6-m 4- 2- 4- 9-
2842,Du Entschuldige I Kenn Di,7- 0- 7- 0- 7- 2- 7- 0- 7- 7-7 0- 5- 0- 0-m 7- 2- 0- 7- 2- 7- 2- 7- 7-7 0- 7- 11-m/6 0- 2- 7- 4-m 0- 2- 7- 0- 7- 0- 7- 2- 7- 0- 7- 7-7 0- 5- 0- 0-m 7- 2- 0- 7- 2- 7- 2- 7- 7-7 0- 7- 11-m/6 0- 2- 7- 4-m 0- 2- 7- 2- 7- 7-7 0- 7- 11-m/6 0- 2- 7- 4-m 0- 2- 11-m/6 0- 2- 7- 4-m 0- 2-
2843,Lay Down Your Weary Tune,2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2- 2- 0- 7- 0- 7- 4-m 2- 0- 7- 2- 7- 0- 7- 2- 7- 2-
2844,Bye Bye Baby,5- 2-m 10- 0- 5- 2-m 10- 0- 5- 2-m 10- 0- 5- 2-m 10- 0- 5- 2-m 10- 0- 11- 10- 7- 4- 0- 2-m 7- 4- 0- 2-m
2845,Stories We Could Tell,2- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 9- 2- 2- 2- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 9- 2- 2- 2- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 9- 2- 7- 9- 2- 7- 2- 9- 2- 7- 9- 2- 7- 2- 9- 2-
2846,Chanson Noire,11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 2- 0-/2 7-/2 2- 0-/2 7-/2 7-/2 2- 0-/2 7-/2 7-/2 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7 11-m7 10-7+5 8-m7 7-maj7 6-7+5 2- 0-/2 7-/2 7-/2 2- 0-/2 7-/2 7-/2 11-m 1-m 6-7 11-m 7-maj7 9-sus 9- 9-sus 2- 11-m 1-m 6-7 11-m 7- 9- 0- 7- 2- 7- 2- 2- 7- 2- 4- 6-m 8-m 9-7 4-/8 6-m 8-m 9-7 4- 6-m 8-m 9-7 7- 4-m 4-m7/9 0- 7- 4-m 4-m7/9 0- 9-sus 9- 9-sus 9- 9-m 7- 10- 2- 9-sus 9- 9-sus 9- 9-m 7- 10- 2- 4-m 9-7 10- 2- 10- 2- 4-m 9-7 9-7+5 2- 11-m7 6-m 7- 0-7 2- 1-7 8-dim 9-7 2- 11-m7 6-m 7- 0-7 2- 1-7 8-dim 9-7 2- 2-/0 11-m7 8-dim 9- 9-7 2- 2- 11-m7 6-m 7- 0-7 2- 1-7 8-dim 9-7 2- 2-/0 11-m7 8-dim 9- 9-7 2- 2-7 7- 7-dim 11-m7 4-m 7- 9-7 2- 2-7 7- 7-dim 11-m7 4-m 9- 9-7 2- 2- 11-m7 6-m 7- 0-7 2- 1-7 8-dim 9-7 2- 2-/0 11-m7 8-dim 9- 9-7 2- 9-7 11-7 4- 1-m7 8-m 9- 2-7 4- 3-7 10-dim 11-7 4- 4-/2 1-m 10-dim 11- 11-7 4- 4-7 9- 9-dim 1-m 6-m 9- 11-7 4- 4-7 9- 9-dim 1-m7 6-m 4-Maj7 11-7 4-maj7 11-7 6-m9 11-7 4-maj7
2847,If You Leave,5- 2-m 10- 0- 2- 2- 9- 7- 9- 5- 2-m 10- 0- 5- 2-m 9-m 10- 5- 2-m 10- 0- 5- 2-m 10- 0- 2- 2- 9- 7- 9- 2- 2- 9- 7- 9- 2- 7- 7- 4-m 0- 2- 7- 4-m 11-m 0- 7- 4-m 0- 2- 7- 4-m 0- 2- 4- 4- 11- 9- 11- 4- 4- 11- 9- 2- 2- 9- 7- 9- 2- 2- 9- 7- 4- 4- 11- 9- 11- 4- 4- 11- 9- 4- 9- 5- 5- 7-m 0- 7- 7- 7- 9-m 2- 7- 7- 9-m 2- 7- 7- 9-m 2- 7- 7- 9-m 2- 7- 7- 9-m 2-
2848,Skateaway,2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 9- 0- 4-m 7- 9- 0- 7- 9- 2- 7- 0- 2- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 9- 0- 4-m 7- 9- 0- 7- 9- 0- 2- 7- 4-m 0- 9-m 7-/2 2- 7- 4-m 0- 9-m 7-/2 2- 4-m 2- 0- 7- 9- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 9- 0- 4-m 7- 9- 0- 7- 9- 0- 2- 7- 4-m 0- 9-m 7-/2 2- 7- 4-m 0- 9-m 7-/2 2- 4-m 2- 0- 7- 9- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7- 2- 7- 0- 2- 7- 0- 7-
2849,Industrial Disease,9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 9- 9- 9- 2- 0- 11-m 9- 2- 4- 9- 9- 9- 9- 9- 2- 0- 11-m 9- 4- 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 9- 9- 9- 2- 0- 11-m 9- 4- 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 9- 9- 9- 2- 0- 11-m 9- 4- 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 9- 9- 9- 2- 0- 11-m 9- 4- 9- 9- 9- 9- 9- 2- 0- 11-m 9- 4- 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9- 9- 2- 4- 7- 2- 0- 11-m 9-m 9-
2850,The Mans Too Strong,2-m 0- 10- 2-m 2-m 0- 10- 2-m 7- 2- 7- 2- 7- 2- 2- 0- 9-m 2- 2-m 0- 4-m 4-m 2- 0- 2- 0- 0-m 7- 7-m 7-m 0-m
2851,Thats The Way Love Goes,0- 5-m 0- 0- 10- 0-7 5- 7- 5- 0- 2-7 7- 0- 10- 0-7 5- 7- 5- 0- 7- 0- 0- 10- 0-7 5- 7- 5- 0- 2-7 7- 0- 10- 0-7 5- 7- 5- 0- 7- 0- 0- 10- 0-7 5- 7- 5- 0- 2-7 7- 0- 10- 0-7 5- 7- 5- 0- 7- 0-
2852,One More Kiss Dear,4- 4-/11 3-7 3-7/10 6-9 9- 9-m 6-m7 11- 1-m7 9-m 4- 4- 4-/11 4- 4-/11 3-7 3-7/10 3-7 3-7/10 4- 4-/11 4- 4-/11 6-9 9- 9-m 4- 4-/11 4- 4-/11 6-m7 11- 6-m7 11- 4- 4-/11 4- 4-/11 3-7 3-7/10 3-7 3-7/10 4- 4-/11 4- 4-/11 6-9 9- 9-m 4- 4-/11 4- 4-/11 6-m7 11- 4- 9-m 4- 9-m 4- 9-m 4- 1-m7 6-m7 11- 4- 4-/11 4- 4-/11 3-7 3-7/10 3-7 3-7/10 4- 4-/11 4- 4-/11 6-9 9- 9-m 4- 4-/11 4- 4-/11 6-m7 11- 4- 9-m 4-
2853,Tragedy,4-m 4-m 4-m 0- 7- 11- 11- 0- 7- 11- 11- 4-m 4-m 4-m 0- 7- 11- 4-m 0- 7- 11- 11- 7- 2- 1- 0- 0- 7- 2- 11- 7- 2- 1- 0- 0- 7- 2- 4-m 4-m 2- 4-m 4-m 2- 4-m 4-m 4-m 0- 7- 11- 11- 0- 7- 11- 11- 7- 2- 1- 0- 0- 7- 2- 11- 7- 2- 1- 0- 0- 7- 2- 4-m 4-m 2- 4-m 4-m 2- 7-5 6-5 7-5 9-5 11-5 11-5 2-5 4-5 7-5 6-5 7-5 9-5 6-5 6-5 7-5 6-5 7-5 9-5 11-5 11-5 2-5 4-5 7-5 6-5 7-5 9-5 6-5 6-5 7- 6-m 11-m 11-m 7- 6-m 11-m 11- 7- 2- 1- 0- 0- 7- 2- 11- 7- 2- 1- 0- 0- 7- 2- 4-m
2854,Time,2-6 0-add9 2- 2-6 11-m 2- 2-6 11-m 9- 0- 11-m 10- 2- 2-6 2- 2- 2-6 11-m 2- 2-6 9- 0- 11-m 10- 2- 2-6 2- 11-m 4-m 0- 11- 10- 10-m 2- 0-add9 2- 0-add9 2- 2-6 11-m 2- 2-6 9- 0- 11-m 10- 2- 2-6 2- 11-m 4-m 0- 11- 10- 10-m 2-
2855,Think Of Laura,2- 9-/2 2- 9-/1 4-m 11-m 7- 2-/7 7- 2-/7 7- 2- 9-/1 4-m7 11-m 7- 2- 9-/1 4-m7 11-m 7- 9-7sus4 9-7 11-add9 6-/11 8-7sus4 8-7 1-m7 4-/6 11-add9 6-/11 4-/6 11-add9 6-/11 8-7sus4 8-7 1-m7 1-m7/6 11- 2- 9-/1 4-m7 11-m 7- 2- 9-/1 4-m7 11-m 7- 9-7sus4 9-7 11-add9 6-/11 8-7sus4 8-7 1-m7 4-/6 11-add9 6-/11 4-/6 11-add9 6-/11 8-7sus4 8-7 1-m7 1-m7/6 11- 8-m7 1-m7 6- 11- 4- 6- 11- 8-m7 1-m7 6- 11- 4- 6-7sus4 6-7 6-7sus4 6-7 2- 9-/1 4-m7 11-m 7- 2- 9-/1 4-m7 11-m 7- 9-7sus4 9-7 11-add9 6-/11 8-7sus4 8-7 1-m7 1-m7/6 11-add9 6-/11 4-/6 11-add9 6-/11 8-7sus4 8-7 1-m7 1-m7/6 11- 6-/11 1-m7 1-m7/6 11- 6-/11 8-m7 1-m7 4-/6 11- 6-/11 8-m7 1-m7 1-m7/6 11- 6-/11 11-
2856,Liebeslied,7- 4-m 0- 2- 7- 4-m 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7- 4-m 0- 2- 7-
2857,Open All Night,4- 9- 4- 11- 4- 4- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4- 4- 9- 11- 4- 9- 4- 11- 4- 4- 9- 4- 11- 4-
2858,König Von Deutschland,7- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 5- 9-m/4 2-m 7- 5- 0- 0- 5- 9-m/4 2-m 7- 5- 0- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 5- 9-m/4 2-m 7- 5- 0- 0- 5- 9-m/4 2-m 7- 5- 0- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 7-/11 9-m 5- 0- 7- 5- 0-/4 2-m 7- 0- 5- 9-m/4 2-m 7- 5- 0- 0- 5- 9-m/4 2-m 7- 5- 0-
2859,Theyll Need A Crane,4-m 11-m 7- 9- 2- 4-m 11-m 7- 9- 2- 2- 4-m 11-m 7- 9- 2- 2- 2- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 4-m 11-m 7- 9- 2- 2- 4-m 11-m 7- 9- 2- 2- 2- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 4-m 2- 7- 9- 2- 4-m 7- 9- 11-m 2- 4- 7- 2- 7- 2- 9- 4-m 11-m 7- 9- 2- 2- 4-m 11-m 7- 9- 2- 2- 2- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 2- 2- 9- 7- 6-m 6-m 6-m 7- 9- 2- 2- 2- 2- 2- 2- 2- 2- 2-
2860,The Lord Is My Shepherd 23Rd Psalm,9-m 9-m/11 0- 2- 7- 7-{3} 5- 4-7 4-m 4-m7 7-sus4 9-m 7- 5- 9-m 9-m 0- 2- 4-7 9-m 7- 5- 9-m 0- 2- 5- 7-{3} 4-m7 4-m 4-7 9-m 7- 5- 9-m 7- 5- 4-m7 4- 9-m 7- 5- 7-{3} 4-7 9-m 7- 5- 9-m 7- 5- 9-m 4-7 7- 5- 9-m 7- 5- 9-m 0- 2- 5- 7-{3} 4-m7 4-m 4-7 9-m 7- 5- 9-m 7- 5- 9-m 0- 2- 4-7 9-m 9-m 7- 5- 9-m 0- 2- 5- 7-{3} 4-m7 4-m 4-7 9-m 7- 5- 9-m 7- 5- 7-{3} 7-sus4 7-{3} 9-m 7- 5- 7-{3} 4-7 9-m 7- 5- 9-m 9-m 7- 5- 9-m
2861,I Dont Mind If You Forget Me,9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 4- 6-m 2- 9- 1-m 6-m 1-m 2- 9- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 4- 6-m 2- 9- 1-m 6-m 1-m 2- 9- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 4- 6-m 2- 9- 1-m 6-m 1-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2- 9- 4- 6-m 2-
2862,Youre The Reason Our Kids Are Ugly,9-7 9-7 9-7 9-7 9-7 2- 4- 4-7 9-7 9-7 9-7 2- 4- 4-7 9-7 2- 9- 11-7 4- 4-7 9-7 9-7 2- 4- 4-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7 9-7
2863,Ive Done Everything For You,4- 11- 11- 10- 9- 4- 11- 11- 10- 9- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 4- 11- 11- 10- 9- 4- 11- 11- 10- 9- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 6-m 9- 4- 6-m 9- 4- 6-m 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 4- 11- 4- 11- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 11- 4- 11- 4- 11- 9- 11- 4- 4- 6- 1- 6- 1- 11- 1- 6- 1- 6- 1- 6- 1- 11- 1- 6- 1- 6- 1- 6- 1- 11- 1- 6- 1- 6- 1- 1- 1-
2864,N Vriend,2-m 2-m 9- 6-m 11-m 4- 9- 4- 9-m 2-m 4-7 9-m 9-m 2-m 7- 0- 4- 9-m 2-m 7- 0- 4- 9-m 2-m 4-7 9- 4- 9- 9-+5 2- 4- 4-+5 9- 6- 11-m 11-7 4- 4-+5 9- 9-+5 2- 4- 4-+5 9- 2-m 9- 6-m 11-m 4- 9- 4- 9-m 2-m 4-7 9-m 9-m 2-m 7- 0- 4- 9-m 2-m 7- 0- 4- 9-m 2-m 4-7 9- 4- 9- 9-+5 2- 4- 4-+5 9- 6- 11-m 11-7 4- 4-+5 9- 9-+5 2- 4- 4-+5 9- 2-m 9- 6-m 11-m 4- 9- 5- 9- 9-+5 2- 4- 4-+5 9- 6- 11-m 11-7 4- 4-+5 9- 9-+5 2- 4- 4-+5 9- 2-m 9- 6-m 11-m 4-
2865,Elle A Fait Un Bébé Toute Seule,5- 10- 0-7 5- 2-m7 7-7 0- 5- 9- 2-m 10- 5- 10- 0-7 5- 5- 10- 0-7 5- 2-m7 7-7 0- 5- 9- 2-m 10- 5- 10- 0-7 5- 5- 9-7/4 2-m 10- 5- 9-7/4 2-m 10- 5- 7-m7 5-/9 10- 7-m7 5-/9 10- 0-7 5- 5- 10- 0-7 5- 2-m7 7-7 0- 5- 9- 2-m 10- 5- 10- 0-7 5- 5- 9-7/4 2-m 10- 5- 9-7/4 2-m 10- 5- 7-m7 5-/9 10- 7-m7 5-/9 10- 0-7 5- 2-7 7- 0- 0-maj7 0-7 5- 9-7/4 2-m 10- 5- 9-7/4 2-m 10- 5- 7-m7 5-/9 10- 7-m7 5-/9 10- 0-7 5- 5- 9- 10- 5- 7-m7 5- 10- 0- 2-m 5- 10- 5- 7-m7 5- 10- 0- 5- 10- 0-7 5-
