,0,1
30,0, 0- 5- 0- 7- 2-7 7- 2- 7- 2- 7- 0- 7- 2- 7- 0- 7- 0- 7- 0- 5- 0- 7- 0- 5- 0- 5- 0- 5- 10- 5- 0- 5- 0- 7- 0- 7- 0- 5- 0- 7- 0- 7- 2- 7- 2- 7- 0- 7- 2- 7- 0-
31,1, 1-m/11 6-m6 1-m 1-m/11 6-m7 11- 4-maj7 6-m7 8-7 1-m 1-m/11 6-m 8-7 1-m 8-7 1-m 9- 8-7 1-m 9- 11- 4-maj7 8-7/3 1-m 11-m 9- 8-7 1-m 4- 6-m 8-7 6-m6 8-7 1-m 1-m/11 6-m 11- 4-maj7 6-m 8-7 1-m 6-m 1-m 6-m 8-7 1-m 6-7 8-7b9 1-m 6-7 11-7 4-maj7 8-7/3 1-m 11-m 9- 8-7 1-m 4- 6-m 8-7 1-m 6-m 11-7 4-maj7 9-maj7 6-m 8-7 1-m 6-7 8-7 1-m 8-7 1-m
32,0, 10- 8-/5 10- 8-/5 10- 7-m 2-m 3- 5- 2- 3- 5-7 10- 8-/5 10- 8-/5 10- 7-m 2-m 3- 5- 2- 3- 5-7 10- 8-/5 10- 8-/5 10- 7-m 2-m 3- 5- 2- 3- 5-7 10- 11- 9- 11- 9-/6 11- 9-/6 11- 8-m 3-m 4- 6- 3- 4- 6-7 11-
33,0, 0- 4-7 9-m7 9-7 2-m9 2-m7 5-/9 7-7 2-m9 7-7 0-6 3-dim 2-m7 7-7 0- 4-7 9-m7 9-7 2-m9 2-m7 5-/9 7-7 7-7add13 0- 5- 0- 0-maj7 4-7 5-dim 4-7 5-6 2-9 2-7 2-9 2-7 7-7 5-/9 7-7sus4 7-7 0- 4-7 9-m7 9-7 2-m9 2-m7 5-/9 7-7 2-m9 7-7 0-6 0- 7-7 0-
34,0, 0- 5- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0- 5- 0- 7-7 0-
35,0, 10- 3- 10- 5- 5-7 10- 2-7 7-m 0- 5- 10- 3- 10- 3- 10- 5- 10- 3- 10- 5- 10- 3- 10- 3- 10- 5- 5-7 10- 2-7 7-m 0- 5- 10- 3- 10- 3- 10- 5- 10- 3- 10- 5- 10- 3- 10- 3- 10- 5- 5-7 10- 2-7 7-m 0- 5- 10- 3- 10- 0- 5- 10- 3- 10-
36,0, 0-maj7 7-7 9-7(b9) 3-maj7 6-dim7 0-7(b5) 0-maj7 9-m7 2-m7 7-7 4-m7 9-7(b9) 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 4-m7 9-7(b9) 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 0-maj7 3-maj7 4-dim7 5-m7 10-7 7-m7 6-dim7 5-m7 10-7 7-m7 0-7(b5) 5-m7 10-7 3-maj7 4-dim7 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 4-m7 9-7(b9) 2-m7 7-7 0-maj7 9-m7 2-m7 7-7 0-maj7
37,0, 0- 5- 0- 7- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0- 5- 0- 7- 0-
38,0, 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 4-7 9-m 7-7 0- 9-m 5- 9-7 2-m 7-7 2-dim 9-m 5- 2-7 7- 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 4-7 9-m 7-7 0- 9-m 5- 9-7 2-m 7-7 2-dim 9-m 5- 2-m7 7-7 0-m7 11-7 4- 1-dim 9-6 11-7 4- 1-dim 9-6 11-7 4- 2-7 7- 4-m 0- 2-7 7- 4-m 9-m 2-7 7- 7-7 4-m 7-7 0- 9-m 5- 7-7 0- 9-m 5- 7-7 0- 4-7 9-m 7-7 0- 9-m 5- 9-7 2-m 7-7 2-dim 9-m 5- 2-7 7-7 0-
39,0, 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0- 7-7 0-
