,0,1,2
684,Wish You Were Here,1,0-m 3- 0-m 3- 0-m 8- 10- 3- 7- 0-m 8- 10- 3- 7-sus 7- 0-m 8- 10- 0-m 7-sus 7- 0-m 8- 10- 3- 7- 0-m 8- 10- 3- 7-sus 7- 0-m 0- 5-m 10- 3- 7-7 0- 5-m 10- 3- 7-7 0-m 0-m 8- 10- 3- 7- 0-m 8- 10- 3- 7-sus 7- 0-m 5-m 0-m 5-m 7-7 0-m 5-m 1- 3- 8- 0-m 5-m 1- 3- 8- 0-m 8- 0-7 5-m 5-m7 1- 3- 5-m 0-m 8- 10- 3- 7- 0-m 8- 10- 3- 7-7 7- 0-m
685,Heal The Pain,0,0- 2-/0 5-/0 0- 0- 2-/0 5-/0 0- 0- 2-/0 5-/0 0- 0- 2-/0 5-/0 0- 7- 2- 5- 0- 7- 2- 5- 0- 5- 7- 9-m 5- 7- 9-m 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 7- 2- 5- 0- 7- 2- 5- 0- 5- 7- 9-m 5- 7- 9-m 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 9-9 9- 2- 0- 9-9 9- 2- 0- 9-9 9- 2- 0- 9-9 9- 2- 0- 5- 7- 9-m 5- 7- 9-m 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 2-/0 5-/0 0- 0- 2-/0 5-/0 0-
686,Spaceboy,0,10-5 0-5 4-5 10-5 0-5 4-5 5-5 10-5 0-5 4-5 10-5 0-5 4-5 10-5 0-5 4-5 5-5 10-5 0-5 4-5 10-5 0-5 4-5 10-5 0-5 4-5 5-5 0- 2-m 9-m 5- 0- 7- 9-m 10-5 0-5 4-5 10-5 0-5 4-5 10-5 0-5 4-5 5-5 10-5 0-5 4-5 10-5 0-5 4-5 4-5 5-5 0-5 4-5 5-5 0-5 4-5 4-5 5-5 0-5 4-5 5-5 0-5 4-5 5-5 0-5 4-5 5-5 0-5 4-5 10-5 9-5 10-5 0-5 10-5 9-5 10-5 0-5 5- 0- 2-m 9-m 5- 0- 7- 9-m 10- 5- 0- 7- 10-5 0-5
687,So Cruel,0,0- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 7- 0- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 7- 0- 0-sus4 0- 0-sus4 0- 5- 7- 0- 5- 7- 0- 7- 0- 0-sus4 0- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 7- 0- 0-sus4 0- 0-sus4 0- 5- 7- 0- 5- 7- 0- 7- 0- 0-sus4 9-m 5- 0- 7- 4-m 0- 0-sus4 0- 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 0- 0-sus4 7- 0- 0-sus4 0- 0-sus4 0- 5- 7- 0- 5- 7- 0- 7- 0- 0-sus4 0- 0-sus4 5- 7- 0- 5- 4-m 0- 7- 0-
688,You And Me Song,0,0-maj7 7-7sus4 5- 2-m7 7-7sus4 7-6 4-m 7-7 5-maj9 5-6 0- 5-5 0-maj7 0-maj7 2-m7 4-m 5-6 0-maj7 0-maj7 0-maj7 2-m7 4-m 5-6 7-7sus4 0-maj7 2-m7 4-m 5-6 7-7sus4 7-7 0- 2-m7 4-m 5- 0- 2-m7 4-m 5- 7-6 5-maj9 7-6 5-maj9 7-6 0- 2-m7 4-m 5-5 0-maj7 2-m7 4-m 5-6 0-maj7 2-m7 4-m 5-6 7-7sus4 7-7 0- 2-m7 4-m 5- 0- 2-m7 4-m 5- 7-6 5-maj9 7-6 5-maj9 7-6 0- 2-m7 4-m 5- 0- 2-m7 4-m 5- 7-6 5-maj9 7-6 5-maj9 7-6 0- 2-m7 4-m 5- 0- 2-m7 4-m 5- 7-6 5-maj9 7-6 5-maj9 0-maj7 0-maj7
689,Mon Ange,1,2-m 4-7 9-m 11-7 2-m 4-7 9-m 2-m 4-7 9-m 11-7 2-m 4-7 9-m 9-sus4 9-m 2-m 4-7 9-m 11-7 2-m 2-m7 4- 4-7 2-m 4-7 9-m 11-7 2-m 4-7 9-m 9-sus4 9-m 2-m 4-7 9-m 11-7 2-m 2-m7 4- 4-7 9-m 0- 2-m 2-m7 4-7 9-m 9-sus4 9-m 2-m 2-m7 4-sus2 4- 4-7 2-m 2-m 4-7 9-m 11-7 2-m 4-7 9-m 2-m 4-7 9-m 11-7 2-m 4-7 9-m 9-sus4 9-m 2-m 4-7 9-m 11-7 2-m 2-m7 4- 4-7 9-m 0- 2-m 2-m7 4-7 9-m 9-sus4 9-m 2-m 2-m7 4-sus2 4- 4-7 2-m 2-m7 2-m 2-m7 4-7 9-sus4 2-m7 2-m 4-sus2 4- 4-7 2-m 2-m 4-7 9-m 11-7 2-m 4- 4-7 9-m 0- 2-m 2-m7 4-7 9-m 9-sus4 9-m 2-m 2-m7 4-sus2 4- 4-7 9-m 9-
690,The Devils Been Busy,0,0- 5- 0- 0- 5- 5-/4 2-m 7- 0- 0-7 9-m 5-m 3- 10- 5- 0- 0- 5- 0- 0- 5- 5-/4 2-m 7- 0- 0-7 5- 5-m 3- 10- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 0- 5- 5-/4 2-m 7- 0- 0-7 5- 5-m 3- 10- 5- 0- 0- 5- 0- 5- 0- 2-m 7- 9-m 8- 3- 10- 5- 0- 7- 0- 9-m 7- 0- 5- 0- 0- 5- 5-/4 2-m 7- 0- 0-7 5- 5-m 3- 10- 5- 0- 3- 10- 5- 0- 3- 10- 5- 0-
691,The Girl From Yesterday,0,0- 5- 7- 0- 7- 0- 5- 0- 7- 0- 0- 5- 7- 0- 7- 0- 5- 0- 7- 0- 7- 5- 0- 0- 7- 9-m 0- 5- 7- 5- 0- 0- 5- 0- 9-m 7- 5- 0- 2-m 7- 2- 2- 7- 9- 9- 2- 9- 2- 2- 7- 7- 2- 9- 2- 7- 2- 9- 2-
692,Hard Workin Man,0,0- 0- 5- 0- 7- 0- 0- 0- 5- 0- 7- 0- 5- 3- 0- 7- 0- 5- 3- 0- 7- 0- 5- 3- 0- 7- 0- 5- 3- 0- 7- 0- 0- 5- 0- 7- 0- 5- 3- 0- 7- 0- 5- 3- 0- 7- 0- 7- 0- 7- 0- 5- 0-
693,Glory Box,1,0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m 0-m/10 9-m7b5 8-maj7 0-m
694,Love You To Death,1,0-m 5-7 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 0-m 5- 2- 9- 0- 7- 2- 9- 0- 7- 2- 9- 0- 7- 0-m 5-7 0-m 5-7 2- 9- 0- 7- 2- 9- 0- 7- 2- 9- 0- 7- 0-m 5-7 0-m 5-7 8-sus2 7-m 3-sus2 10- 8-sus2 7-m 3- 10- 8-sus2 7-m 3- 10- 8-sus2 7-m 3- 10- 8-sus2 7-m 3- 10- 8-sus2 7-m 3-sus2 10- 8-sus2 7-m 3-sus2 10-sus2
695,All The Best,0,0- 5-/0 0- 5-/0 0- 7-/11 0- 5-/0 0- 5-/0 0- 5-/0 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 5- 0- 0- 7-7/11 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 0- 5-/0 0- 5-/0 0- 5-/0 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 5- 0- 0- 7-7/11 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 0- 5-/0 0- 5-/0 0- 5-/0 0- 7-/11 0- 0- 5-/0 0- 5-/0 0- 5-/0 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 0- 5-/0 0- 0- 5-/0 0- 0- 7-/11 0- 5- 0- 0- 7-/11 0- 0- 7-/11 0- 0- 7-/11 0-
696,The Road To Ensenada,0,0- 5- 7- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 0- 5- 7- 0- 0- 5- 7- 0- 0- 5- 7- 0- 9-m 7- 0- 0- 5- 7- 5- 7- 0-
697,Rock N Roll Star,0,7-5 9-m7 5-sus2 4-5 2-5 5-7 7-5 7-5 0- 7-5 7-5 0- 7-5 7-5 0- 7-5 7-5 0- 7-5 7-5 0- 9-m7 5-sus2 7-5 7-5 0- 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 0- 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 4-5 0- 7-5 4-5 0- 7-5 4-5 0- 7-5 5-sus2 2-5 5-sus2 0- 7-5 5-sus2 0- 7-5 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 0- 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 4-5 0- 7-5 4-5 0- 7-5 4-5 0- 7-5 5-sus2 2-5 5-sus2 0- 7-5 5-sus2 0- 7-5 5-sus2 0- 7-5 5-sus2 0- 7-5 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 0- 7-5 0- 7-5 0- 9-m7 5-sus2 7-5 5-sus2 0- 7-5 5-sus2 0- 7-5 5-sus2 0- 7-5 5- 5-7 5- 5-7 5- 5-7 5- 5-7 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0- 2-5 0-
698,Through The Fire,0,0- 5-m7 7-m7 0- 5-m7 7-m7 0- 7-/11 9-m 0-/7 5- 0-/4 2-m 7- 2-m7 7-7 2-m7 7-7 0- 5-/7 0- 7-/11 9-m7 0-/7 0-7 10-/0 0-7 5- 2-m7 7- 2-m7 7- 2-m7 5-/7 0- 5-/9 7-/11 0- 0- 0-7/4 5- 0-/4 2-m 7- 7- 7- 7-7 5- 7- 0- 5-/9 7-/11 0- 5- 0- 0-7 5- 0-/4 2-m7 7- 7- 7- 0-/4 2-m7 7- 0- 9-m 5- 0- 9-m 5- 7- 7- 6-/8 1- 1- 1-7/9 6- 1-/5 3-m 8- 8- 8- 9-7 6- 1-/8 3-m/8 1- 6-/10 8-/0 1- 1- 1-7/5 6- 1-/5 3-m7 8- 8- 8- 1-/5 3-m7 8- 1- 1- 8- 8- 8- 1-/5 3-m7 8- 6-m 11- 1-
699,Pyaar Ke Pal,0,0- 5- 2-m 7- 0- 5- 2-m 7- 9-m 7- 5- 2-m 0- 9-m 7- 5- 2-m 0- 0- 5- 2-m 0- 4-m 9-m 4-m 5- 2-m 7- 0- 4-m 9-m 4-m 5- 2-m 7- 5- 0- 0- 5- 2-m 0- 4-m 9-m 4-m 5- 2-m 7- 0- 4-m 9-m 4-m 5- 2-m 7- 5- 0- 0- 5- 2-m 0-
700,Two Worlds,0,5- 5- 0-sus2 2-sus4 4-m 0-sus2 2-sus4 7- 0-sus2 5-sus2 4-m 4-m 2-sus4 7-m 0-sus2 2-sus4 4-m 0-sus2 2-sus4 7- 0-sus2 5-sus2 4-m 4-m 2-sus4 7-m 5- 10-2 0-sus2 5- 10-2 0-sus2 5- 10-2 0-sus2 5- 10-2 0-sus2 2-sus4 2-sus4 2-sus4 2-sus4 10-2 10-2 7-m 0-sus2 2-sus4 4-m 0-sus2 2-sus4 7- 0-sus2 5-sus2 4-m 4-m 4-m
701,Rodeo,0,0- 5- 0- 5- 0- 5- 0- 0- 5-7 0- 0-7 7-7 0- 5- 0- 0- 7-7 10- 7-7 0- 5- 0- 0- 7-7 0- 0- 5- 0- 5- 0- 5- 0- 0- 5-7 0- 0-7 7-7 0- 5- 0- 0- 7-7 10- 7-7 0- 5- 0- 0- 7-7 0- 0- 5- 0- 5- 0- 5- 0- 0- 5-7 0- 0-7 7-7 0- 5- 0- 0- 7-7 10- 7-7 0- 5- 0- 0- 7-7 0- 0- 7-7 0-
702,Waste,0,2- 11- 0- 5- 9- 2- 2-/9 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 2-/9 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 2- 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 2- 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 2- 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 2- 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 7- 7-m 2-/9 7- 7-m 2-/9 2-/9 2-maj7 2-7 2-7sus4 2-7 2-7sus2 7- 7-m 2-/9 5- 0- 7- 2-/9 5- 0- 7- 2-/9 5- 0- 7- 2-/9 5- 0- 7- 9-m 0-
703,Single Girl,0,8-maj7 9-m 2-m 0-sus4 5-sus4 7- 7- 7- 7- 0- 7- 3- 10- 0- 7- 3- 10- 0- 0-sus4 5- 5-sus4 0- 0-sus4 5- 5-sus4 8-maj7 10- 3- 8-maj7 10- 5- 0- 0-sus4 5- 5-sus4 0- 0-sus4 5- 5-sus4 8-maj7 10- 3- 8-maj7 8-maj7 10- 5- 0- 7- 3- 10- 0- 7- 3- 10- 2-m 7- 2-m 7- 2-m 7- 5- 8-maj7 7- 0- 0-sus4 5- 5-sus4 0- 0-sus4 5- 5-sus4 0- 0-sus4 5- 5-sus4 0- 0-sus4 5- 5-sus4 8-maj7 10- 3- 8-maj7 8-maj7 10- 5- 8-maj7 10- 3- 8-maj7 8-maj7 10- 5- 8-maj7 5- 8-maj7 0- 0-sus4 5- 5-sus4
704,Brown Sugar,1,5-m 10- 0-m 7-m 10- 0-m 7-m 5-m 10- 0-m 7-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m 5-m 10- 0-m 7-m
705,Gone Crazy,0,0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 7- 0- 7- 0- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7- 0- 7-
706,Good To Go,1,2-m 2-m 9-m 2-m 0- 5- 5- 10-/5 5- 9- 2-m 2-m 2-m 2- 5- 0- 10-/5 5- 0-/4 10-/2 0- 5- 0- 10-/5 2-m 9-m 2-m 0- 5- 5- 10-/5 5- 9- 2-m 2-m 2-m 2- 5- 0- 10-/5 5- 0-/4 10-/2 0- 5- 0- 10-/5 5- 0-/4 10-/2 0- 5- 0- 10-/5 5- 0-/4 10-/2 0- 5-
707,We Give You Glory,0,0- 10-add9 5- 9-m 7- 0- 10-add9 5- 9-m 7- 0- 10-add9 5- 9-m7 7- 0- 10-add9 5- 9-m7 7- 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7-/5 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7- 0- 5-/0 0- 5-/0 0- 10-add9 5- 9-m7 7- 0- 10-add9 5- 9-m7 7- 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7-/5 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7- 0- 0-/4 7- 2-m7 7- 2-m7 7- 0- 5- 0-/4 2-m7 0- 7- 2-m7 7- 2-m7 7- 0- 5- 0-/4 2-m7 0- 7-/11 7- 7-/5 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7-/5 4-m7 9-m7 2-m7 7- 4-m7 9-m7 2-m7 7- 0- 9-m 2-m7 5-maj7/7 7- 0- 5-/0 0-
708,Homecoming Queen,1,2-m 9-m 7-m 2-m 2-m 9-m 7-m 7-m 5- 9-m 10- 0- 10-m 5- 0- 7-m 2-m 9-m 7-m 2-m 2-m 9-m 7-m 5- 9-m 10- 0- 10-m 5- 0- 7-m 9-m 10- 2-m 2-m/7 5- 0- 10- 10- 2-m 9-m 7-m 2-m 2-m 9-m 7-m 7-m 5- 9-m 10- 0- 10-m 5- 0- 7-m 2-m 9-m 7-m 2-m 2-m 9-m 7-m 5- 9-m 10- 0- 10-m 5- 0- 7-m 9-m 10- 2-m 2-m/7 5- 0- 10- 10- 9-m 10- 2-m 2-m/7 5- 0- 10- 10-
709,Here Comes The Rain,0,0- 4-m 5- 7- 0- 4-m 5- 7- 9-m 5- 0- 7- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 0- 4-m 5- 7- 0- 4-m 5- 7- 9-m 5- 0- 7- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 5- 0- 5- 0- 9-m 2-m 7- 0- 0- 5- 0- 5- 0- 5- 0- 5-
710,Grace Cathedral Park,0,5-maj7 9-m 5-maj7 9-m 5-maj7 3-5 2-5 0-5 10-5 5-5 4-5 3-5 2-5 0-5 10-5 5-maj7 9-m 5-maj7 9-m 5-maj7 9-m 5-maj7 9-m 5-maj7
711,Cuando Seas Grande,0,0- 7- 0- 7- 5- 0- 7- 0- 7- 5- 5- 7- 5- 7- 5- 0- 7- 0- 7- 5- 0- 7- 5- 0- 7- 5- 7- 0- 7- 8- 10- 0- 0- 7- 0- 7- 5- 0- 7- 0- 7- 5- 5- 7- 5- 7- 5- 0- 7- 0- 7- 5- 0- 7- 5- 0- 7- 5- 7- 0- 7- 8- 10- 0-
712,One White Duck,0,8-/0 1- 8- 8- 1- 3- 8- 1- 3- 3- 1- 3- 5-m 3- 3- 1- 3- 3- 5-m 11- 10-m 10-m 3- 10-m 1- 8- 8- 1- 3- 8- 1- 3- 3- 1- 3- 5-m 3- 3- 1- 3- 3- 5-m 11- 10-m 10-m 3- 10-m 1- 1- 3- 10-m 1- 8- 8- 6- 8- 6- 8- 6- 8- 8- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 3- 8- 1- 8- 6- 8- 6- 8- 6- 8- 6- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 3- 8- 1- 8- 6- 8- 6- 8- 6- 8- 6- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 3- 8- 1- 8- 6- 8- 6- 8- 6- 8- 6- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 8- 6- 8- 6- 8- 6- 8- 8- 1- 3- 8- 1- 8- 6- 8- 6- 8- 6- 8- 6- 1- 8-
713,Roots Of Creation,0,0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0- 10- 0- 10- 0- 10- 5- 3- 5- 7- 0- 10- 0-
714,Kocham Wolność,1,0-m 8- 8-6 0-m7 0-m 8- 8-6 7- 8- 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 0-m 7-m 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8- 0-m 7-m 10- 8-
715,Hard To Make A Stand,0,0-/4 7-/11 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0-/4 7-/11 5- 0-/4 5- 0-/4 5- 7-/11 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0-/4 7-/11 5- 0-/4 5- 0-/4 5- 7-/11 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 9-m 5- 2-m 7- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0-/4 7-/11 5- 0-/4 5- 0-/4 5- 7-/11 0-/4 7-/11 5- 0-/4 5- 0-/4 5- 7-/11 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0- 0- 7- 5- 7- 0-
716,How I Made My Millions,0,4-m 0- 4-m 0- 5- 2-m 0- 4-m 0- 4-m 0- 5- 2-m 0- 5- 0- 4-m 0- 4-m 0- 5- 2-m 0- 5- 0- 5- 2-m 0- 5- 0- 5- 2-m 0-
717,Rote Lippen Soll Man Kussen,0,0- 5- 7-7 0- 7-7 0- 0-7 5- 2- 7-7 0- 0- 7-7 0- 0-7 5- 2- 7-7 0- 0- 5- 7-7 0- 7-7 0- 0-7 5- 2- 7-7 0- 0- 7-7 0- 0-7 5- 2- 7-7 0- 0- 7-7 0- 0-7 5- 2- 7-7 0-
718,Scott Pilgrim,0,0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 0- 5- 2- 7- 5- 7- 0- 5- 5- 7- 0- 5- 5- 7- 0- 5- 5- 5- 7- 0- 5- 5- 7- 0- 5- 5- 7- 0- 5- 5-
719,Cave,1,0-m 6-dim 6-dim7 0-m 5-m 5-m/7 5-m/8 5-m/10 5-m 5-m/3 5-m/2 5-m/1 6-dim7 0-m 5-m 5-m/7 5-m/8 5-m/10 5-m 5-m/3 5-m/2 5-m/1 0-m 0-/4 5-m 0-m 0-/4 5-m 0-m 0-/4 5-m 0-m 0-/4 5-m 6-dim7 0-m 5-m 5-m/7 5-m/8 5-m/10 5-m 5-m/3 5-m/2 5-m/1 6-dim7 0-m 5-m 5-m/7 5-m/8 5-m/10 5-m 5-m/3 5-m/2 5-m/1 0-m 0-/4 5-m 0-m 0-/4 5-m 0-m 0-/4 5-m 0-m
720,Stone Cold Crazy,0,2-m 2-m 2-m 2-m 2-m 2-m 7- 5- 2-m 5- 2-m 7- 2-m 5- 2-m 7- 2-m 2-m 2-m 7- 5- 2-m 5- 2-m 7- 2-m 5- 2-m 7- 2-m 2-m 2-m 2-m 2-m 7- 5-
